location_name,datetimeUtc,pm25,O3,unit,AQI_O3,AQI_PM25,AQI
Beijing,2024-04-12 04:00:00+00:00,96.0,51.04294478527608,µg/m³,22.0,172,172.0
Beijing,2024-04-12 05:00:00+00:00,100.0,80.49079754601227,µg/m³,35.0,174,174.0
Beijing,2024-04-12 06:00:00+00:00,94.0,115.8282208588957,µg/m³,,171,171.0
Beijing,2024-04-12 07:00:00+00:00,93.0,143.31288343558282,µg/m³,90.0,170,170.0
Beijing,2024-04-12 08:00:00+00:00,88.0,166.87116564417178,µg/m³,125.0,168,168.0
Beijing,2024-04-12 09:00:00+00:00,100.0,172.76073619631902,µg/m³,135.0,174,174.0
Beijing,2024-04-12 10:00:00+00:00,84.0,160.98159509202455,µg/m³,116.0,166,166.0
Beijing,2024-04-12 11:00:00+00:00,64.0,141.34969325153372,µg/m³,87.0,155,155.0
Beijing,2024-04-12 12:00:00+00:00,63.0,121.71779141104295,µg/m³,57.0,155,155.0
Beijing,2024-04-12 13:00:00+00:00,66.0,86.38036809815951,µg/m³,37.0,156,156.0
Beijing,2024-04-12 14:00:00+00:00,73.0,58.895705521472394,µg/m³,25.0,160,160.0
Beijing,2024-04-12 15:00:00+00:00,58.0,94.23312883435585,µg/m³,41.0,152,152.0
Beijing,2024-04-12 16:00:00+00:00,56.0,84.41717791411043,µg/m³,37.0,151,151.0
Beijing,2024-04-12 17:00:00+00:00,60.0,78.52760736196319,µg/m³,34.0,153,153.0
Beijing,2024-04-12 18:00:00+00:00,63.0,76.56441717791411,µg/m³,33.0,155,155.0
Beijing,2024-04-12 19:00:00+00:00,74.0,64.78527607361963,µg/m³,28.0,161,161.0
Beijing,2024-04-12 20:00:00+00:00,80.0,13.742331288343559,µg/m³,6.0,164,164.0
Beijing,2024-04-12 21:00:00+00:00,80.0,3.9263803680981595,µg/m³,2.0,164,164.0
Beijing,2024-04-12 22:00:00+00:00,84.0,5.889570552147241,µg/m³,3.0,166,166.0
Beijing,2024-04-12 23:00:00+00:00,91.0,7.852760736196319,µg/m³,3.0,169,169.0
Beijing,2024-04-13 00:00:00+00:00,100.0,37.30061349693251,µg/m³,16.0,174,174.0
Beijing,2024-04-13 01:00:00+00:00,95.0,49.079754601227,µg/m³,21.0,171,171.0
Beijing,2024-04-13 02:00:00+00:00,96.0,66.74846625766872,µg/m³,29.0,172,172.0
Beijing,2024-04-13 03:00:00+00:00,85.0,90.30674846625767,µg/m³,39.0,166,166.0
Beijing,2024-04-13 04:00:00+00:00,73.0,106.0122699386503,µg/m³,46.0,160,160.0
Beijing,2024-04-13 05:00:00+00:00,59.0,129.57055214723925,µg/m³,69.0,153,153.0
Beijing,2024-04-13 06:00:00+00:00,53.0,151.16564417177912,µg/m³,,144,144.0
Beijing,2024-04-13 07:00:00+00:00,48.0,162.94478527607362,µg/m³,119.0,132,132.0
Beijing,2024-04-13 08:00:00+00:00,40.0,166.87116564417178,µg/m³,125.0,112,125.0
Beijing,2024-04-13 09:00:00+00:00,46.0,166.87116564417178,µg/m³,125.0,127,127.0
Beijing,2024-04-13 10:00:00+00:00,44.0,164.9079754601227,µg/m³,122.0,122,122.0
Beijing,2024-04-13 11:00:00+00:00,46.0,151.16564417177912,µg/m³,,127,127.0
Beijing,2024-04-13 12:00:00+00:00,59.0,131.53374233128835,µg/m³,72.0,153,153.0
Beijing,2024-04-13 13:00:00+00:00,69.0,113.86503067484665,µg/m³,49.0,158,158.0
Beijing,2024-04-13 14:00:00+00:00,82.0,155.09202453987731,µg/m³,106.0,165,165.0
Beijing,2024-04-13 15:00:00+00:00,79.0,129.57055214723925,µg/m³,69.0,163,163.0
Beijing,2024-04-13 16:00:00+00:00,72.0,94.23312883435585,µg/m³,41.0,160,160.0
Beijing,2024-04-13 17:00:00+00:00,66.0,64.78527607361963,µg/m³,28.0,156,156.0
Beijing,2024-04-13 18:00:00+00:00,59.0,37.30061349693251,µg/m³,16.0,153,153.0
Beijing,2024-04-13 19:00:00+00:00,56.0,25.52147239263804,µg/m³,11.0,151,151.0
Beijing,2024-04-13 20:00:00+00:00,55.0,31.411042944785276,µg/m³,14.0,149,149.0
Beijing,2024-04-13 21:00:00+00:00,54.0,19.631901840490798,µg/m³,8.0,147,147.0
Beijing,2024-04-13 22:00:00+00:00,47.0,13.742331288343559,µg/m³,6.0,129,129.0
Beijing,2024-04-13 23:00:00+00:00,50.0,19.631901840490798,µg/m³,8.0,137,137.0
Beijing,2024-04-14 00:00:00+00:00,48.0,27.484662576687118,µg/m³,12.0,132,132.0
Beijing,2024-04-14 01:00:00+00:00,50.0,27.484662576687118,µg/m³,12.0,137,137.0
Beijing,2024-04-14 02:00:00+00:00,53.0,23.558282208588963,µg/m³,10.0,144,144.0
Beijing,2024-04-14 03:00:00+00:00,48.0,27.484662576687118,µg/m³,12.0,132,132.0
Beijing,2024-04-14 04:00:00+00:00,58.0,31.411042944785276,µg/m³,14.0,152,152.0
Beijing,2024-04-14 05:00:00+00:00,53.0,49.079754601227,µg/m³,21.0,144,144.0
Beijing,2024-04-14 06:00:00+00:00,64.0,41.22699386503068,µg/m³,18.0,155,155.0
Beijing,2024-04-14 07:00:00+00:00,61.0,41.22699386503068,µg/m³,18.0,154,154.0
Beijing,2024-04-14 08:00:00+00:00,58.0,51.04294478527608,µg/m³,22.0,152,152.0
Beijing,2024-04-14 09:00:00+00:00,48.0,62.82208588957055,µg/m³,27.0,132,132.0
Beijing,2024-04-14 10:00:00+00:00,39.0,74.60122699386503,µg/m³,32.0,110,110.0
Beijing,2024-04-14 11:00:00+00:00,49.0,72.63803680981594,µg/m³,31.0,134,134.0
Beijing,2024-04-14 12:00:00+00:00,52.0,74.60122699386503,µg/m³,32.0,142,142.0
Beijing,2024-04-14 13:00:00+00:00,49.0,66.74846625766872,µg/m³,29.0,134,134.0
Beijing,2024-04-14 14:00:00+00:00,54.0,70.67484662576686,µg/m³,31.0,147,147.0
Beijing,2024-04-14 15:00:00+00:00,54.0,66.74846625766872,µg/m³,29.0,147,147.0
Beijing,2024-04-14 16:00:00+00:00,59.0,58.895705521472394,µg/m³,25.0,153,153.0
Beijing,2024-04-14 17:00:00+00:00,66.0,53.00613496932515,µg/m³,23.0,156,156.0
Beijing,2024-04-14 18:00:00+00:00,70.0,43.190184049079754,µg/m³,19.0,158,158.0
Beijing,2024-04-14 19:00:00+00:00,71.0,27.484662576687118,µg/m³,12.0,159,159.0
Beijing,2024-04-14 20:00:00+00:00,68.0,25.52147239263804,µg/m³,11.0,157,157.0
Beijing,2024-04-14 21:00:00+00:00,69.0,11.779141104294482,µg/m³,5.0,158,158.0
Beijing,2024-04-14 22:00:00+00:00,75.0,19.631901840490798,µg/m³,8.0,161,161.0
Beijing,2024-04-14 23:00:00+00:00,83.0,45.15337423312884,µg/m³,20.0,165,165.0
Beijing,2024-04-15 00:00:00+00:00,130.0,66.74846625766872,µg/m³,29.0,189,189.0
Beijing,2024-04-15 01:00:00+00:00,110.0,84.41717791411043,µg/m³,37.0,179,179.0
Beijing,2024-04-15 02:00:00+00:00,80.0,90.30674846625767,µg/m³,39.0,164,164.0
Beijing,2024-04-15 03:00:00+00:00,58.0,94.23312883435585,µg/m³,41.0,152,152.0
Beijing,2024-04-15 04:00:00+00:00,37.0,100.12269938650307,µg/m³,43.0,105,105.0
Beijing,2024-04-15 05:00:00+00:00,27.0,100.12269938650307,µg/m³,43.0,82,82.0
Beijing,2024-04-15 06:00:00+00:00,24.0,100.12269938650307,µg/m³,43.0,76,76.0
Beijing,2024-04-15 07:00:00+00:00,14.0,102.08588957055215,µg/m³,44.0,55,55.0
Beijing,2024-04-15 08:00:00+00:00,14.0,104.04907975460122,µg/m³,45.0,55,55.0
Beijing,2024-04-15 09:00:00+00:00,12.0,104.04907975460122,µg/m³,45.0,50,50.0
Beijing,2024-04-15 10:00:00+00:00,15.0,96.19631901840494,µg/m³,42.0,57,57.0
Beijing,2024-04-15 11:00:00+00:00,83.0,90.30674846625767,µg/m³,39.0,165,165.0
Beijing,2024-04-15 12:00:00+00:00,29.0,86.38036809815951,µg/m³,37.0,87,87.0
Beijing,2024-04-15 13:00:00+00:00,59.0,84.41717791411043,µg/m³,37.0,153,153.0
Beijing,2024-04-15 14:00:00+00:00,48.0,78.52760736196319,µg/m³,34.0,132,132.0
Beijing,2024-04-15 15:00:00+00:00,46.0,74.60122699386503,µg/m³,32.0,127,127.0
Beijing,2024-04-15 16:00:00+00:00,43.0,66.74846625766872,µg/m³,29.0,119,119.0
Beijing,2024-04-15 17:00:00+00:00,35.0,45.15337423312884,µg/m³,20.0,99,99.0
Beijing,2024-04-15 18:00:00+00:00,36.0,43.190184049079754,µg/m³,19.0,102,102.0
Beijing,2024-04-15 19:00:00+00:00,36.0,43.190184049079754,µg/m³,19.0,102,102.0
Beijing,2024-04-15 20:00:00+00:00,33.0,53.00613496932515,µg/m³,23.0,95,95.0
Beijing,2024-04-15 21:00:00+00:00,34.0,58.895705521472394,µg/m³,25.0,97,97.0
Beijing,2024-04-15 22:00:00+00:00,34.0,43.190184049079754,µg/m³,19.0,97,97.0
Beijing,2024-04-15 23:00:00+00:00,36.0,33.37423312883436,µg/m³,14.0,102,102.0
Beijing,2024-04-16 00:00:00+00:00,47.0,43.190184049079754,µg/m³,19.0,129,129.0
Beijing,2024-04-16 01:00:00+00:00,25.0,76.56441717791411,µg/m³,33.0,78,78.0
Beijing,2024-04-16 02:00:00+00:00,18.0,98.159509202454,µg/m³,42.0,63,63.0
Beijing,2024-04-16 03:00:00+00:00,17.0,109.93865030674847,µg/m³,48.0,61,61.0
Beijing,2024-04-16 04:00:00+00:00,15.0,113.86503067484665,µg/m³,49.0,57,57.0
Beijing,2024-04-16 05:00:00+00:00,13.0,117.79141104294479,µg/m³,51.0,53,53.0
Beijing,2024-04-16 06:00:00+00:00,43.0,119.75460122699387,µg/m³,54.0,119,119.0
Beijing,2024-04-16 07:00:00+00:00,37.0,119.75460122699387,µg/m³,54.0,105,105.0
Beijing,2024-04-16 08:00:00+00:00,44.0,121.71779141104295,µg/m³,57.0,122,122.0
Beijing,2024-04-16 09:00:00+00:00,42.0,127.60736196319019,µg/m³,66.0,117,117.0
Beijing,2024-04-16 10:00:00+00:00,37.0,125.6441717791411,µg/m³,63.0,105,105.0
Beijing,2024-04-16 11:00:00+00:00,40.0,123.68098159509202,µg/m³,60.0,112,112.0
Beijing,2024-04-16 12:00:00+00:00,48.0,109.93865030674847,µg/m³,48.0,132,132.0
Beijing,2024-04-16 13:00:00+00:00,50.0,104.04907975460122,µg/m³,45.0,137,137.0
Beijing,2024-04-16 14:00:00+00:00,51.0,98.159509202454,µg/m³,42.0,139,139.0
Beijing,2024-04-16 15:00:00+00:00,51.0,94.23312883435585,µg/m³,41.0,139,139.0
Beijing,2024-04-16 16:00:00+00:00,48.0,88.34355828220859,µg/m³,38.0,132,132.0
Beijing,2024-04-16 17:00:00+00:00,53.0,60.858895705521476,µg/m³,26.0,144,144.0
Beijing,2024-04-16 18:00:00+00:00,49.0,15.705521472392638,µg/m³,7.0,134,134.0
Beijing,2024-04-16 19:00:00+00:00,52.0,5.889570552147241,µg/m³,3.0,142,142.0
Beijing,2024-04-16 20:00:00+00:00,46.0,5.889570552147241,µg/m³,3.0,127,127.0
Beijing,2024-04-16 21:00:00+00:00,49.0,5.889570552147241,µg/m³,3.0,134,134.0
Beijing,2024-04-16 22:00:00+00:00,49.0,5.889570552147241,µg/m³,3.0,134,134.0
Beijing,2024-04-16 23:00:00+00:00,51.0,7.852760736196319,µg/m³,3.0,139,139.0
Beijing,2024-04-17 00:00:00+00:00,63.0,13.742331288343559,µg/m³,6.0,155,155.0
Beijing,2024-04-17 01:00:00+00:00,74.0,21.595092024539877,µg/m³,9.0,161,161.0
Beijing,2024-04-17 02:00:00+00:00,78.0,29.447852760736197,µg/m³,13.0,163,163.0
Beijing,2024-04-17 03:00:00+00:00,80.0,47.116564417177926,µg/m³,20.0,164,164.0
Beijing,2024-04-17 04:00:00+00:00,75.0,86.38036809815951,µg/m³,37.0,161,161.0
Beijing,2024-04-17 05:00:00+00:00,69.0,123.68098159509202,µg/m³,60.0,158,158.0
Beijing,2024-04-17 06:00:00+00:00,67.0,178.65030674846625,µg/m³,145.0,157,157.0
Beijing,2024-04-17 07:00:00+00:00,68.0,196.319018404908,µg/m³,166.0,157,166.0
Beijing,2024-04-17 08:00:00+00:00,65.0,196.319018404908,µg/m³,166.0,156,166.0
Beijing,2024-04-17 09:00:00+00:00,66.0,215.95092024539878,µg/m³,189.0,156,189.0
Beijing,2024-04-17 10:00:00+00:00,59.0,196.319018404908,µg/m³,166.0,153,166.0
Beijing,2024-04-17 11:00:00+00:00,58.0,192.39263803680987,µg/m³,161.0,152,161.0
Beijing,2024-04-17 12:00:00+00:00,64.0,182.57668711656441,µg/m³,,155,155.0
Beijing,2024-04-17 13:00:00+00:00,65.0,170.79754601226995,µg/m³,132.0,156,156.0
Beijing,2024-04-17 14:00:00+00:00,65.0,149.20245398773005,µg/m³,99.0,156,156.0
Beijing,2024-04-17 15:00:00+00:00,70.0,135.46012269938652,µg/m³,78.0,158,158.0
Beijing,2024-04-17 16:00:00+00:00,70.0,119.75460122699387,µg/m³,54.0,158,158.0
Beijing,2024-04-17 17:00:00+00:00,77.0,68.7116564417178,µg/m³,30.0,162,162.0
Beijing,2024-04-17 18:00:00+00:00,71.0,15.705521472392638,µg/m³,7.0,159,159.0
Beijing,2024-04-17 19:00:00+00:00,66.0,7.852760736196319,µg/m³,3.0,156,156.0
Beijing,2024-04-17 20:00:00+00:00,65.0,7.852760736196319,µg/m³,3.0,156,156.0
Beijing,2024-04-17 21:00:00+00:00,70.0,5.889570552147241,µg/m³,3.0,158,158.0
Beijing,2024-04-17 22:00:00+00:00,67.0,5.889570552147241,µg/m³,3.0,157,157.0
Beijing,2024-04-17 23:00:00+00:00,66.0,9.815950920245399,µg/m³,4.0,156,156.0
Beijing,2024-04-18 00:00:00+00:00,78.0,43.190184049079754,µg/m³,19.0,163,163.0
Beijing,2024-04-18 01:00:00+00:00,69.0,115.8282208588957,µg/m³,,158,158.0
Beijing,2024-04-18 02:00:00+00:00,66.0,113.86503067484665,µg/m³,49.0,156,156.0
Beijing,2024-04-18 03:00:00+00:00,61.0,111.90184049079755,µg/m³,48.0,154,154.0
Beijing,2024-04-18 04:00:00+00:00,54.0,121.71779141104295,µg/m³,57.0,147,147.0
Beijing,2024-04-18 05:00:00+00:00,55.0,141.34969325153372,µg/m³,87.0,149,149.0
Beijing,2024-04-18 06:00:00+00:00,48.0,174.7239263803681,µg/m³,138.0,132,138.0
Beijing,2024-04-18 07:00:00+00:00,50.0,192.39263803680987,µg/m³,161.0,137,161.0
Beijing,2024-04-18 08:00:00+00:00,49.0,190.42944785276077,µg/m³,159.0,134,159.0
Beijing,2024-04-18 09:00:00+00:00,56.0,188.4662576687117,µg/m³,156.0,151,156.0
Beijing,2024-04-18 10:00:00+00:00,43.0,170.79754601226995,µg/m³,132.0,119,132.0
Beijing,2024-04-18 11:00:00+00:00,69.0,215.95092024539878,µg/m³,189.0,158,189.0
Beijing,2024-04-18 12:00:00+00:00,81.0,215.95092024539878,µg/m³,189.0,164,189.0
Beijing,2024-04-18 13:00:00+00:00,88.0,188.4662576687117,µg/m³,156.0,168,168.0
Beijing,2024-04-18 14:00:00+00:00,55.0,141.34969325153372,µg/m³,87.0,149,149.0
Beijing,2024-04-18 15:00:00+00:00,45.0,109.93865030674847,µg/m³,48.0,124,124.0
Beijing,2024-04-18 16:00:00+00:00,35.0,96.19631901840494,µg/m³,42.0,99,99.0
Beijing,2024-04-18 17:00:00+00:00,34.0,84.41717791411043,µg/m³,37.0,97,97.0
Beijing,2024-04-18 18:00:00+00:00,36.0,72.63803680981594,µg/m³,31.0,102,102.0
Beijing,2024-04-18 19:00:00+00:00,36.0,60.858895705521476,µg/m³,26.0,102,102.0
Beijing,2024-04-18 20:00:00+00:00,30.0,74.60122699386503,µg/m³,32.0,89,89.0
Beijing,2024-04-18 21:00:00+00:00,39.0,72.63803680981594,µg/m³,31.0,110,110.0
Beijing,2024-04-18 22:00:00+00:00,35.0,58.895705521472394,µg/m³,25.0,99,99.0
Beijing,2024-04-18 23:00:00+00:00,39.0,76.56441717791411,µg/m³,33.0,110,110.0
Beijing,2024-04-19 00:00:00+00:00,39.0,88.34355828220859,µg/m³,38.0,110,110.0
Beijing,2024-04-19 01:00:00+00:00,44.0,82.45398773006136,µg/m³,36.0,122,122.0
Beijing,2024-04-19 02:00:00+00:00,48.0,82.45398773006136,µg/m³,36.0,132,132.0
Beijing,2024-04-19 03:00:00+00:00,47.0,86.38036809815951,µg/m³,37.0,129,129.0
Beijing,2024-04-19 04:00:00+00:00,48.0,92.26993865030676,µg/m³,40.0,132,132.0
Beijing,2024-04-19 05:00:00+00:00,45.0,98.159509202454,µg/m³,42.0,124,124.0
Beijing,2024-04-19 06:00:00+00:00,35.0,98.159509202454,µg/m³,42.0,99,99.0
Beijing,2024-04-19 07:00:00+00:00,34.0,98.159509202454,µg/m³,42.0,97,97.0
Beijing,2024-04-19 08:00:00+00:00,33.0,92.26993865030676,µg/m³,40.0,95,95.0
Beijing,2024-04-19 09:00:00+00:00,30.0,86.38036809815951,µg/m³,37.0,89,89.0
Beijing,2024-04-19 10:00:00+00:00,28.0,80.49079754601227,µg/m³,35.0,84,84.0
Beijing,2024-04-19 11:00:00+00:00,24.0,76.56441717791411,µg/m³,33.0,76,76.0
Beijing,2024-04-19 12:00:00+00:00,27.0,78.52760736196319,µg/m³,34.0,82,82.0
Beijing,2024-04-19 13:00:00+00:00,25.0,70.67484662576686,µg/m³,31.0,78,78.0
Beijing,2024-04-19 14:00:00+00:00,21.0,60.858895705521476,µg/m³,26.0,70,70.0
Beijing,2024-04-19 15:00:00+00:00,22.0,54.969325153374236,µg/m³,24.0,72,72.0
Beijing,2024-04-19 16:00:00+00:00,24.0,53.00613496932515,µg/m³,23.0,76,76.0
Beijing,2024-04-19 17:00:00+00:00,18.0,56.932515337423325,µg/m³,25.0,63,63.0
Beijing,2024-04-19 18:00:00+00:00,22.0,51.04294478527608,µg/m³,22.0,72,72.0
Beijing,2024-04-19 19:00:00+00:00,25.0,29.447852760736197,µg/m³,13.0,78,78.0
Beijing,2024-04-19 20:00:00+00:00,17.0,43.190184049079754,µg/m³,19.0,61,61.0
Beijing,2024-04-19 21:00:00+00:00,20.0,60.858895705521476,µg/m³,26.0,68,68.0
Beijing,2024-04-19 22:00:00+00:00,15.0,66.74846625766872,µg/m³,29.0,57,57.0
Beijing,2024-04-19 23:00:00+00:00,18.0,76.56441717791411,µg/m³,33.0,63,63.0
Beijing,2024-04-20 00:00:00+00:00,20.0,84.41717791411043,µg/m³,37.0,68,68.0
Beijing,2024-04-20 01:00:00+00:00,23.0,90.30674846625767,µg/m³,39.0,74,74.0
Beijing,2024-04-20 02:00:00+00:00,29.0,94.23312883435585,µg/m³,41.0,87,87.0
Beijing,2024-04-20 03:00:00+00:00,26.0,98.159509202454,µg/m³,42.0,80,80.0
Beijing,2024-04-20 04:00:00+00:00,27.0,106.0122699386503,µg/m³,46.0,82,82.0
Beijing,2024-04-20 05:00:00+00:00,40.0,113.86503067484665,µg/m³,49.0,112,112.0
Beijing,2024-04-20 06:00:00+00:00,33.0,123.68098159509202,µg/m³,60.0,95,95.0
Beijing,2024-04-20 07:00:00+00:00,38.0,127.60736196319019,µg/m³,66.0,107,107.0
Beijing,2024-04-20 08:00:00+00:00,33.0,137.4233128834356,µg/m³,81.0,95,95.0
Beijing,2024-04-20 09:00:00+00:00,30.0,139.38650306748465,µg/m³,84.0,89,89.0
Beijing,2024-04-20 10:00:00+00:00,23.0,133.49693251533745,µg/m³,75.0,74,75.0
Beijing,2024-04-20 11:00:00+00:00,24.0,123.68098159509202,µg/m³,60.0,76,76.0
Beijing,2024-04-20 12:00:00+00:00,24.0,104.04907975460122,µg/m³,45.0,76,76.0
Beijing,2024-04-20 13:00:00+00:00,22.0,80.49079754601227,µg/m³,35.0,72,72.0
Beijing,2024-04-20 14:00:00+00:00,34.0,35.33742331288343,µg/m³,15.0,97,97.0
Beijing,2024-04-20 15:00:00+00:00,31.0,82.45398773006136,µg/m³,36.0,91,91.0
Beijing,2024-04-20 16:00:00+00:00,39.0,88.34355828220859,µg/m³,38.0,110,110.0
Beijing,2024-04-20 17:00:00+00:00,47.0,45.15337423312884,µg/m³,20.0,129,129.0
Beijing,2024-04-20 18:00:00+00:00,57.0,19.631901840490798,µg/m³,8.0,152,152.0
Beijing,2024-04-20 19:00:00+00:00,77.0,17.668711656441715,µg/m³,8.0,162,162.0
Beijing,2024-04-20 20:00:00+00:00,99.0,47.116564417177926,µg/m³,20.0,173,173.0
Beijing,2024-04-20 21:00:00+00:00,92.0,53.00613496932515,µg/m³,23.0,170,170.0
Beijing,2024-04-20 22:00:00+00:00,100.0,45.15337423312884,µg/m³,20.0,174,174.0
Beijing,2024-04-20 23:00:00+00:00,100.0,39.263803680981596,µg/m³,17.0,174,174.0
Beijing,2024-04-21 00:00:00+00:00,100.0,60.858895705521476,µg/m³,26.0,174,174.0
Beijing,2024-04-21 01:00:00+00:00,97.0,84.41717791411043,µg/m³,37.0,172,172.0
Beijing,2024-04-21 02:00:00+00:00,90.0,109.93865030674847,µg/m³,48.0,169,169.0
Beijing,2024-04-21 03:00:00+00:00,92.0,135.46012269938652,µg/m³,78.0,170,170.0
Beijing,2024-04-21 04:00:00+00:00,95.0,168.83435582822085,µg/m³,129.0,171,171.0
Beijing,2024-04-21 05:00:00+00:00,81.0,188.4662576687117,µg/m³,156.0,164,164.0
Beijing,2024-04-21 06:00:00+00:00,77.0,196.319018404908,µg/m³,166.0,162,166.0
Beijing,2024-04-21 07:00:00+00:00,63.0,215.95092024539878,µg/m³,189.0,155,189.0
Beijing,2024-04-21 08:00:00+00:00,53.0,196.319018404908,µg/m³,166.0,144,166.0
Beijing,2024-04-21 09:00:00+00:00,51.0,215.95092024539878,µg/m³,189.0,139,189.0
Beijing,2024-04-21 10:00:00+00:00,61.0,235.58282208588957,µg/m³,205.0,154,205.0
Beijing,2024-04-21 11:00:00+00:00,56.0,215.95092024539878,µg/m³,189.0,151,189.0
Beijing,2024-04-21 12:00:00+00:00,53.0,196.319018404908,µg/m³,166.0,144,166.0
Beijing,2024-04-21 13:00:00+00:00,55.0,157.05521472392638,µg/m³,109.0,149,149.0
Beijing,2024-04-21 14:00:00+00:00,59.0,113.86503067484665,µg/m³,49.0,153,153.0
Beijing,2024-04-21 15:00:00+00:00,57.0,96.19631901840494,µg/m³,42.0,152,152.0
Beijing,2024-04-21 16:00:00+00:00,60.0,80.49079754601227,µg/m³,35.0,153,153.0
Beijing,2024-04-21 17:00:00+00:00,65.0,72.63803680981594,µg/m³,31.0,156,156.0
Beijing,2024-04-21 18:00:00+00:00,69.0,53.00613496932515,µg/m³,23.0,158,158.0
Beijing,2024-04-21 19:00:00+00:00,67.0,41.22699386503068,µg/m³,18.0,157,157.0
Beijing,2024-04-21 20:00:00+00:00,71.0,27.484662576687118,µg/m³,12.0,159,159.0
Beijing,2024-04-21 21:00:00+00:00,71.0,27.484662576687118,µg/m³,12.0,159,159.0
Beijing,2024-04-21 22:00:00+00:00,76.0,17.668711656441715,µg/m³,8.0,162,162.0
Beijing,2024-04-21 23:00:00+00:00,80.0,27.484662576687118,µg/m³,12.0,164,164.0
Beijing,2024-04-22 00:00:00+00:00,78.0,51.04294478527608,µg/m³,22.0,163,163.0
Beijing,2024-04-22 01:00:00+00:00,89.0,56.932515337423325,µg/m³,25.0,168,168.0
Beijing,2024-04-22 02:00:00+00:00,99.0,80.49079754601227,µg/m³,35.0,173,173.0
Beijing,2024-04-22 03:00:00+00:00,98.0,98.159509202454,µg/m³,42.0,173,173.0
Beijing,2024-04-22 04:00:00+00:00,92.0,123.68098159509202,µg/m³,60.0,170,170.0
Beijing,2024-04-22 05:00:00+00:00,96.0,149.20245398773005,µg/m³,99.0,172,172.0
Beijing,2024-04-22 06:00:00+00:00,89.0,164.9079754601227,µg/m³,122.0,168,168.0
Beijing,2024-04-22 07:00:00+00:00,88.0,176.68711656441718,µg/m³,141.0,168,168.0
Beijing,2024-04-22 08:00:00+00:00,88.0,0.0,µg/m³,0.0,168,168.0
Beijing,2024-04-22 10:00:00+00:00,120.0,0.0,µg/m³,0.0,184,184.0
Beijing,2024-04-22 11:00:00+00:00,99.0,0.0,µg/m³,0.0,173,173.0
Beijing,2024-04-22 12:00:00+00:00,96.0,0.0,µg/m³,0.0,172,172.0
Beijing,2024-04-22 13:00:00+00:00,100.0,0.0,µg/m³,0.0,174,174.0
Beijing,2024-04-22 14:00:00+00:00,91.0,0.0,µg/m³,0.0,169,169.0
Beijing,2024-04-22 15:00:00+00:00,69.0,0.0,µg/m³,0.0,158,158.0
Beijing,2024-04-22 16:00:00+00:00,92.0,0.0,µg/m³,0.0,170,170.0
Beijing,2024-04-22 17:00:00+00:00,41.0,0.0,µg/m³,0.0,115,115.0
Beijing,2024-04-22 18:00:00+00:00,51.0,0.0,µg/m³,0.0,139,139.0
Beijing,2024-04-22 19:00:00+00:00,35.0,0.0,µg/m³,0.0,99,99.0
Beijing,2024-04-22 20:00:00+00:00,12.0,0.0,µg/m³,0.0,50,50.0
Beijing,2024-04-22 21:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-22 22:00:00+00:00,23.0,0.0,µg/m³,0.0,74,74.0
Beijing,2024-04-22 23:00:00+00:00,4.0,0.0,µg/m³,0.0,17,17.0
Beijing,2024-04-23 00:00:00+00:00,3.0,0.0,µg/m³,0.0,12,12.0
Beijing,2024-04-23 01:00:00+00:00,6.0,0.0,µg/m³,0.0,25,25.0
Beijing,2024-04-23 02:00:00+00:00,10.0,0.0,µg/m³,0.0,42,42.0
Beijing,2024-04-23 03:00:00+00:00,13.0,0.0,µg/m³,0.0,53,53.0
Beijing,2024-04-23 04:00:00+00:00,10.0,0.0,µg/m³,0.0,42,42.0
Beijing,2024-04-23 05:00:00+00:00,12.0,0.0,µg/m³,0.0,50,50.0
Beijing,2024-04-23 06:00:00+00:00,10.0,0.0,µg/m³,0.0,42,42.0
Beijing,2024-04-23 07:00:00+00:00,9.0,0.0,µg/m³,0.0,38,38.0
Beijing,2024-04-23 08:00:00+00:00,10.0,0.0,µg/m³,0.0,42,42.0
Beijing,2024-04-23 09:00:00+00:00,15.0,0.0,µg/m³,0.0,57,57.0
Beijing,2024-04-23 10:00:00+00:00,14.0,0.0,µg/m³,0.0,55,55.0
Beijing,2024-04-23 11:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-23 12:00:00+00:00,20.0,0.0,µg/m³,0.0,68,68.0
Beijing,2024-04-23 13:00:00+00:00,19.0,0.0,µg/m³,0.0,66,66.0
Beijing,2024-04-23 14:00:00+00:00,22.0,0.0,µg/m³,0.0,72,72.0
Beijing,2024-04-23 15:00:00+00:00,22.0,0.0,µg/m³,0.0,72,72.0
Beijing,2024-04-23 16:00:00+00:00,23.0,0.0,µg/m³,0.0,74,74.0
Beijing,2024-04-23 17:00:00+00:00,16.0,0.0,µg/m³,0.0,59,59.0
Beijing,2024-04-23 18:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
Beijing,2024-04-23 19:00:00+00:00,21.0,0.0,µg/m³,0.0,70,70.0
Beijing,2024-04-23 20:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
Beijing,2024-04-23 21:00:00+00:00,22.0,0.0,µg/m³,0.0,72,72.0
Beijing,2024-04-23 22:00:00+00:00,24.0,0.0,µg/m³,0.0,76,76.0
