location_name,datetimeUtc,o3,pm25,no2,unit
Sofienbergparken,2024-04-17 21:00:00+00:00,83.0,1.4,4.7,µg/m³
Sofienbergparken,2024-04-17 22:00:00+00:00,80.0,4.3,5.0,µg/m³
Sofienbergparken,2024-04-17 23:00:00+00:00,83.0,0.82,2.7,µg/m³
Sofienbergparken,2024-04-18 00:00:00+00:00,81.0,0.7,2.0,µg/m³
Sofienbergparken,2024-04-18 01:00:00+00:00,77.0,1.9,3.2,µg/m³
Sofienbergparken,2024-04-18 02:00:00+00:00,75.0,1.9,3.6,µg/m³
Sofienbergparken,2024-04-18 03:00:00+00:00,79.0,-0.45,1.6,µg/m³
Sofienbergparken,2024-04-18 04:00:00+00:00,77.0,0.19,2.0,µg/m³
Sofienbergparken,2024-04-18 05:00:00+00:00,71.0,3.7,7.2,µg/m³
Sofienbergparken,2024-04-18 06:00:00+00:00,65.0,1.9,15.0,µg/m³
Sofienbergparken,2024-04-18 07:00:00+00:00,74.0,1.3,8.8,µg/m³
Sofienbergparken,2024-04-18 08:00:00+00:00,240.0,2.6,10.0,µg/m³
Sofienbergparken,2024-04-18 09:00:00+00:00,79.0,2.2,8.9,µg/m³
Sofienbergparken,2024-04-18 10:00:00+00:00,87.0,0.44,3.3,µg/m³
Sofienbergparken,2024-04-18 11:00:00+00:00,88.0,2.7,3.8,µg/m³
Sofienbergparken,2024-04-18 12:00:00+00:00,88.0,0.48,4.4,µg/m³
Sofienbergparken,2024-04-18 13:00:00+00:00,91.0,0.95,3.3,µg/m³
Sofienbergparken,2024-04-18 14:00:00+00:00,89.0,1.8,3.8,µg/m³
Sofienbergparken,2024-04-18 15:00:00+00:00,91.0,2.8,4.2,µg/m³
Sofienbergparken,2024-04-18 16:00:00+00:00,91.0,3.2,3.2,µg/m³
Sofienbergparken,2024-04-18 17:00:00+00:00,89.0,-0.34,3.2,µg/m³
Sofienbergparken,2024-04-18 18:00:00+00:00,85.0,-0.45,4.9,µg/m³
Sofienbergparken,2024-04-18 19:00:00+00:00,80.0,2.8,4.8,µg/m³
Sofienbergparken,2024-04-18 20:00:00+00:00,75.0,1.7,3.8,µg/m³
Sofienbergparken,2024-04-18 21:00:00+00:00,74.0,0.05,2.1,µg/m³
Sofienbergparken,2024-04-18 22:00:00+00:00,73.0,0.076,1.8,µg/m³
Sofienbergparken,2024-04-18 23:00:00+00:00,75.0,0.39,1.2,µg/m³
Sofienbergparken,2024-04-19 00:00:00+00:00,70.0,0.61,3.2,µg/m³
Sofienbergparken,2024-04-19 01:00:00+00:00,66.0,-4.2,2.9,µg/m³
Sofienbergparken,2024-04-19 02:00:00+00:00,66.0,0.86,2.3,µg/m³
Sofienbergparken,2024-04-19 03:00:00+00:00,62.0,2.9,1.7,µg/m³
Sofienbergparken,2024-04-19 04:00:00+00:00,60.0,2.6,2.1,µg/m³
Sofienbergparken,2024-04-19 05:00:00+00:00,57.0,1.4,5.4,µg/m³
Sofienbergparken,2024-04-19 06:00:00+00:00,53.0,1.2,10.0,µg/m³
Sofienbergparken,2024-04-19 07:00:00+00:00,53.0,0.27,11.0,µg/m³
Sofienbergparken,2024-04-19 08:00:00+00:00,60.0,3.0,7.9,µg/m³
Sofienbergparken,2024-04-19 09:00:00+00:00,62.0,4.4,7.7,µg/m³
Sofienbergparken,2024-04-19 10:00:00+00:00,72.0,2.8,5.3,µg/m³
Sofienbergparken,2024-04-19 11:00:00+00:00,69.0,4.8,7.2,µg/m³
Sofienbergparken,2024-04-19 12:00:00+00:00,68.0,3.3,7.8,µg/m³
Sofienbergparken,2024-04-19 13:00:00+00:00,70.0,3.7,6.3,µg/m³
Sofienbergparken,2024-04-19 14:00:00+00:00,71.0,2.4,4.5,µg/m³
Sofienbergparken,2024-04-19 15:00:00+00:00,69.0,0.92,5.8,µg/m³
Sofienbergparken,2024-04-19 16:00:00+00:00,73.0,2.9,4.7,µg/m³
Sofienbergparken,2024-04-19 17:00:00+00:00,77.0,3.4,3.7,µg/m³
Sofienbergparken,2024-04-19 18:00:00+00:00,76.0,2.6,2.9,µg/m³
Sofienbergparken,2024-04-19 19:00:00+00:00,73.0,3.7,3.9,µg/m³
Sofienbergparken,2024-04-19 20:00:00+00:00,64.0,0.54,7.1,µg/m³
Sofienbergparken,2024-04-19 21:00:00+00:00,61.0,3.2,8.1,µg/m³
Sofienbergparken,2024-04-19 22:00:00+00:00,41.0,6.4,7.9,µg/m³
Sofienbergparken,2024-04-19 23:00:00+00:00,53.0,4.6,4.2,µg/m³
Sofienbergparken,2024-04-20 00:00:00+00:00,48.0,3.3,5.1,µg/m³
Sofienbergparken,2024-04-20 01:00:00+00:00,38.0,4.8,6.1,µg/m³
Sofienbergparken,2024-04-20 02:00:00+00:00,37.0,3.2,4.6,µg/m³
Sofienbergparken,2024-04-20 03:00:00+00:00,35.0,4.8,3.7,µg/m³
Sofienbergparken,2024-04-20 04:00:00+00:00,31.0,2.7,5.6,µg/m³
Sofienbergparken,2024-04-20 05:00:00+00:00,22.0,4.3,16.0,µg/m³
Sofienbergparken,2024-04-20 06:00:00+00:00,27.0,3.4,19.0,µg/m³
Sofienbergparken,2024-04-20 07:00:00+00:00,39.0,3.8,15.0,µg/m³
Sofienbergparken,2024-04-20 08:00:00+00:00,59.0,3.2,7.3,µg/m³
Sofienbergparken,2024-04-20 09:00:00+00:00,81.0,0.91,1.5,µg/m³
Sofienbergparken,2024-04-20 10:00:00+00:00,81.0,2.3,2.1,µg/m³
Sofienbergparken,2024-04-20 11:00:00+00:00,84.0,0.82,2.0,µg/m³
Sofienbergparken,2024-04-20 12:00:00+00:00,87.0,0.12,2.0,µg/m³
Sofienbergparken,2024-04-20 13:00:00+00:00,88.0,1.6,2.3,µg/m³
Sofienbergparken,2024-04-20 14:00:00+00:00,90.0,1.5,2.2,µg/m³
Sofienbergparken,2024-04-20 15:00:00+00:00,91.0,0.17,2.1,µg/m³
Sofienbergparken,2024-04-20 16:00:00+00:00,91.0,2.1,2.0,µg/m³
Sofienbergparken,2024-04-20 17:00:00+00:00,92.0,2.7,2.0,µg/m³
Sofienbergparken,2024-04-20 18:00:00+00:00,90.0,-0.72,1.7,µg/m³
Sofienbergparken,2024-04-20 19:00:00+00:00,86.0,2.9,2.9,µg/m³
Sofienbergparken,2024-04-20 20:00:00+00:00,81.0,5.2,4.5,µg/m³
Sofienbergparken,2024-04-20 21:00:00+00:00,81.0,4.3,4.5,µg/m³
Sofienbergparken,2024-04-20 22:00:00+00:00,80.0,3.7,3.9,µg/m³
Sofienbergparken,2024-04-20 23:00:00+00:00,81.0,2.1,2.6,µg/m³
Sofienbergparken,2024-04-21 00:00:00+00:00,85.0,3.0,1.6,µg/m³
Sofienbergparken,2024-04-21 01:00:00+00:00,86.0,4.0,1.0,µg/m³
Sofienbergparken,2024-04-21 02:00:00+00:00,85.0,4.2,1.1,µg/m³
Sofienbergparken,2024-04-21 03:00:00+00:00,84.0,3.8,2.1,µg/m³
Sofienbergparken,2024-04-21 04:00:00+00:00,84.0,1.3,1.1,µg/m³
Sofienbergparken,2024-04-21 05:00:00+00:00,85.0,2.3,1.1,µg/m³
Sofienbergparken,2024-04-21 06:00:00+00:00,86.0,0.49,1.2,µg/m³
Sofienbergparken,2024-04-21 07:00:00+00:00,89.0,1.5,0.75,µg/m³
Sofienbergparken,2024-04-21 08:00:00+00:00,92.0,2.2,0.66,µg/m³
Sofienbergparken,2024-04-21 09:00:00+00:00,94.0,-1.9,1.0,µg/m³
Sofienbergparken,2024-04-21 10:00:00+00:00,93.0,5.9,1.5,µg/m³
Sofienbergparken,2024-04-21 11:00:00+00:00,94.0,0.72,1.6,µg/m³
Sofienbergparken,2024-04-21 12:00:00+00:00,96.0,-0.99,1.5,µg/m³
Sofienbergparken,2024-04-21 13:00:00+00:00,97.0,2.2,1.7,µg/m³
Sofienbergparken,2024-04-21 14:00:00+00:00,97.0,1.6,1.7,µg/m³
Sofienbergparken,2024-04-21 15:00:00+00:00,98.0,1.5,1.6,µg/m³
Sofienbergparken,2024-04-21 16:00:00+00:00,97.0,4.8,2.2,µg/m³
Sofienbergparken,2024-04-21 17:00:00+00:00,96.0,2.6,5.0,µg/m³
Sofienbergparken,2024-04-21 18:00:00+00:00,96.0,3.5,2.7,µg/m³
Sofienbergparken,2024-04-21 19:00:00+00:00,92.0,4.6,5.0,µg/m³
Sofienbergparken,2024-04-21 20:00:00+00:00,84.0,4.3,11.0,µg/m³
Sofienbergparken,2024-04-21 21:00:00+00:00,82.0,1.7,7.4,µg/m³
Sofienbergparken,2024-04-21 22:00:00+00:00,75.0,3.5,5.0,µg/m³
Sofienbergparken,2024-04-21 23:00:00+00:00,76.0,2.5,6.3,µg/m³
Sofienbergparken,2024-04-22 00:00:00+00:00,72.0,2.1,4.2,µg/m³
Sofienbergparken,2024-04-22 01:00:00+00:00,66.0,2.4,12.0,µg/m³
Sofienbergparken,2024-04-22 02:00:00+00:00,68.0,0.29,9.1,µg/m³
Sofienbergparken,2024-04-22 03:00:00+00:00,61.0,1.8,9.7,µg/m³
Sofienbergparken,2024-04-22 04:00:00+00:00,52.0,3.6,11.0,µg/m³
Sofienbergparken,2024-04-22 05:00:00+00:00,44.0,3.4,19.0,µg/m³
Sofienbergparken,2024-04-22 06:00:00+00:00,46.0,6.3,26.0,µg/m³
Sofienbergparken,2024-04-22 07:00:00+00:00,56.0,6.7,23.0,µg/m³
Sofienbergparken,2024-04-22 08:00:00+00:00,76.0,3.8,7.9,µg/m³
Sofienbergparken,2024-04-22 09:00:00+00:00,76.0,4.9,7.2,µg/m³
Sofienbergparken,2024-04-22 10:00:00+00:00,75.0,2.3,8.6,µg/m³
Sofienbergparken,2024-04-22 11:00:00+00:00,76.0,6.1,9.2,µg/m³
Sofienbergparken,2024-04-22 12:00:00+00:00,77.0,4.6,10.0,µg/m³
Sofienbergparken,2024-04-22 13:00:00+00:00,80.0,8.7,9.4,µg/m³
Sofienbergparken,2024-04-22 14:00:00+00:00,83.0,4.2,8.8,µg/m³
Sofienbergparken,2024-04-22 15:00:00+00:00,89.0,5.1,4.1,µg/m³
Sofienbergparken,2024-04-22 16:00:00+00:00,91.0,5.1,4.2,µg/m³
Sofienbergparken,2024-04-22 17:00:00+00:00,94.0,5.8,3.3,µg/m³
Sofienbergparken,2024-04-22 18:00:00+00:00,94.0,4.0,3.3,µg/m³
Sofienbergparken,2024-04-22 19:00:00+00:00,85.0,4.2,9.3,µg/m³
Sofienbergparken,2024-04-22 20:00:00+00:00,77.0,5.1,8.8,µg/m³
Sofienbergparken,2024-04-22 21:00:00+00:00,67.0,3.9,14.0,µg/m³
Sofienbergparken,2024-04-22 22:00:00+00:00,62.0,5.0,14.0,µg/m³
Sofienbergparken,2024-04-22 23:00:00+00:00,64.0,4.9,9.4,µg/m³
Sofienbergparken,2024-04-23 00:00:00+00:00,65.0,4.0,7.8,µg/m³
Sofienbergparken,2024-04-23 01:00:00+00:00,64.0,5.1,9.5,µg/m³
Sofienbergparken,2024-04-23 02:00:00+00:00,57.0,6.5,9.2,µg/m³
Sofienbergparken,2024-04-23 03:00:00+00:00,47.0,5.8,8.2,µg/m³
Sofienbergparken,2024-04-23 04:00:00+00:00,42.0,5.3,17.0,µg/m³
Sofienbergparken,2024-04-23 05:00:00+00:00,45.0,6.2,13.0,µg/m³
Sofienbergparken,2024-04-23 06:00:00+00:00,51.0,6.1,25.0,µg/m³
Sofienbergparken,2024-04-23 07:00:00+00:00,73.0,5.5,9.8,µg/m³
Sofienbergparken,2024-04-23 08:00:00+00:00,74.0,1.1,9.4,µg/m³
Sofienbergparken,2024-04-23 09:00:00+00:00,80.0,0.22,5.3,µg/m³
Sofienbergparken,2024-04-23 10:00:00+00:00,81.0,2.7,4.1,µg/m³
Sofienbergparken,2024-04-23 11:00:00+00:00,82.0,3.8,4.4,µg/m³
Sofienbergparken,2024-04-23 12:00:00+00:00,84.0,0.69,3.1,µg/m³
Sofienbergparken,2024-04-23 13:00:00+00:00,85.0,-0.076,3.2,µg/m³
Sofienbergparken,2024-04-23 14:00:00+00:00,80.0,3.9,8.7,µg/m³
Sofienbergparken,2024-04-23 15:00:00+00:00,85.0,4.3,5.0,µg/m³
Sofienbergparken,2024-04-23 16:00:00+00:00,88.0,2.6,3.5,µg/m³
Sofienbergparken,2024-04-23 17:00:00+00:00,85.0,0.96,3.0,µg/m³
Sofienbergparken,2024-04-23 18:00:00+00:00,85.0,1.2,2.6,µg/m³
Sofienbergparken,2024-04-23 19:00:00+00:00,80.0,2.1,4.7,µg/m³
Sofienbergparken,2024-04-23 20:00:00+00:00,75.0,1.7,5.5,µg/m³
Sofienbergparken,2024-04-23 21:00:00+00:00,73.0,1.7,4.9,µg/m³
Sofienbergparken,2024-04-23 22:00:00+00:00,73.0,3.2,3.1,µg/m³
Sofienbergparken,2024-04-23 23:00:00+00:00,76.0,1.0,1.7,µg/m³
Sofienbergparken,2024-04-24 00:00:00+00:00,75.0,-0.056,1.6,µg/m³
Sofienbergparken,2024-04-24 01:00:00+00:00,72.0,0.28,1.8,µg/m³
Sofienbergparken,2024-04-24 02:00:00+00:00,72.0,0.63,1.9,µg/m³
Sofienbergparken,2024-04-24 03:00:00+00:00,75.0,-1.0,0.8,µg/m³
Sofienbergparken,2024-04-24 04:00:00+00:00,72.0,1.8,1.1,µg/m³
Sofienbergparken,2024-04-24 05:00:00+00:00,68.0,0.88,3.4,µg/m³
Sofienbergparken,2024-04-24 06:00:00+00:00,64.0,0.59,6.8,µg/m³
Sofienbergparken,2024-04-24 07:00:00+00:00,66.0,1.9,8.5,µg/m³
Sofienbergparken,2024-04-24 08:00:00+00:00,70.0,-0.15,6.2,µg/m³
Sofienbergparken,2024-04-24 09:00:00+00:00,74.0,-1.3,3.2,µg/m³
Sofienbergparken,2024-04-24 10:00:00+00:00,72.0,0.5,5.0,µg/m³
Sofienbergparken,2024-04-24 11:00:00+00:00,74.0,3.1,3.2,µg/m³
Sofienbergparken,2024-04-24 12:00:00+00:00,73.0,2.2,4.4,µg/m³
Sofienbergparken,2024-04-24 13:00:00+00:00,73.0,2.1,6.5,µg/m³
Sofienbergparken,2024-04-24 14:00:00+00:00,67.0,1.1,11.0,µg/m³
Sofienbergparken,2024-04-24 15:00:00+00:00,70.0,4.1,9.5,µg/m³
Sofienbergparken,2024-04-24 16:00:00+00:00,71.0,-0.76,9.8,µg/m³
Sofienbergparken,2024-04-24 17:00:00+00:00,72.0,4.1,7.5,µg/m³
Sofienbergparken,2024-04-24 18:00:00+00:00,72.0,2.3,7.1,µg/m³
Sofienbergparken,2024-04-24 19:00:00+00:00,65.0,1.3,10.0,µg/m³
Sofienbergparken,2024-04-24 20:00:00+00:00,63.0,1.7,9.1,µg/m³
Sofienbergparken,2024-04-24 21:00:00+00:00,60.0,0.47,8.3,µg/m³
Sofienbergparken,2024-04-24 22:00:00+00:00,62.0,2.9,7.3,µg/m³
Sofienbergparken,2024-04-24 23:00:00+00:00,62.0,1.0,4.3,µg/m³
Sofienbergparken,2024-04-25 00:00:00+00:00,60.0,0.0049,3.8,µg/m³
Sofienbergparken,2024-04-25 01:00:00+00:00,58.0,1.7,2.3,µg/m³
Sofienbergparken,2024-04-25 02:00:00+00:00,57.0,-1.3,1.8,µg/m³
Sofienbergparken,2024-04-25 03:00:00+00:00,56.0,0.72,2.1,µg/m³
Sofienbergparken,2024-04-25 04:00:00+00:00,54.0,2.5,4.2,µg/m³
Sofienbergparken,2024-04-25 05:00:00+00:00,47.0,0.57,8.5,µg/m³
Sofienbergparken,2024-04-25 06:00:00+00:00,45.0,3.7,17.0,µg/m³
Sofienbergparken,2024-04-25 07:00:00+00:00,48.0,3.4,17.0,µg/m³
Sofienbergparken,2024-04-25 08:00:00+00:00,52.0,4.0,17.0,µg/m³
Sofienbergparken,2024-04-25 09:00:00+00:00,63.0,1.9,12.0,µg/m³
Sofienbergparken,2024-04-25 10:00:00+00:00,65.0,4.2,14.0,µg/m³
Sofienbergparken,2024-04-25 11:00:00+00:00,74.0,1.5,8.6,µg/m³
Sofienbergparken,2024-04-25 12:00:00+00:00,77.0,3.0,8.4,µg/m³
Sofienbergparken,2024-04-25 13:00:00+00:00,75.0,3.5,13.0,µg/m³
Sofienbergparken,2024-04-25 14:00:00+00:00,78.0,3.1,9.9,µg/m³
Sofienbergparken,2024-04-25 15:00:00+00:00,83.0,3.7,6.3,µg/m³
Sofienbergparken,2024-04-25 16:00:00+00:00,85.0,3.7,4.3,µg/m³
Sofienbergparken,2024-04-25 17:00:00+00:00,77.0,3.8,8.4,µg/m³
Sofienbergparken,2024-04-25 18:00:00+00:00,75.0,3.4,7.5,µg/m³
Sofienbergparken,2024-04-25 19:00:00+00:00,67.0,2.9,13.0,µg/m³
Sofienbergparken,2024-04-25 20:00:00+00:00,62.0,4.3,11.0,µg/m³
Sofienbergparken,2024-04-25 21:00:00+00:00,51.0,7.4,18.0,µg/m³
Sofienbergparken,2024-04-25 22:00:00+00:00,60.0,3.3,7.9,µg/m³
Sofienbergparken,2024-04-25 23:00:00+00:00,54.0,3.0,5.5,µg/m³
Sofienbergparken,2024-04-26 00:00:00+00:00,52.0,3.8,8.0,µg/m³
Sofienbergparken,2024-04-26 01:00:00+00:00,53.0,3.9,4.4,µg/m³
Sofienbergparken,2024-04-26 02:00:00+00:00,61.0,3.5,3.8,µg/m³
Sofienbergparken,2024-04-26 03:00:00+00:00,63.0,4.5,4.3,µg/m³
Sofienbergparken,2024-04-26 04:00:00+00:00,54.0,2.5,4.8,µg/m³
Sofienbergparken,2024-04-26 05:00:00+00:00,55.0,5.4,6.4,µg/m³
Sofienbergparken,2024-04-26 06:00:00+00:00,51.0,6.7,8.1,µg/m³
Sofienbergparken,2024-04-26 07:00:00+00:00,52.0,7.9,8.0,µg/m³
Sofienbergparken,2024-04-26 08:00:00+00:00,56.0,3.6,7.1,µg/m³
Sofienbergparken,2024-04-26 09:00:00+00:00,58.0,2.6,10.0,µg/m³
Sofienbergparken,2024-04-26 10:00:00+00:00,68.0,5.0,10.0,µg/m³
Sofienbergparken,2024-04-26 11:00:00+00:00,76.0,2.8,7.4,µg/m³
Sofienbergparken,2024-04-26 12:00:00+00:00,85.0,3.8,5.3,µg/m³
Sofienbergparken,2024-04-26 13:00:00+00:00,82.0,2.1,7.5,µg/m³
Sofienbergparken,2024-04-26 14:00:00+00:00,81.0,2.1,7.9,µg/m³
Sofienbergparken,2024-04-26 15:00:00+00:00,85.0,3.5,4.1,µg/m³
Sofienbergparken,2024-04-26 16:00:00+00:00,83.0,2.0,4.9,µg/m³
Sofienbergparken,2024-04-26 17:00:00+00:00,83.0,1.8,4.4,µg/m³
Sofienbergparken,2024-04-26 18:00:00+00:00,82.0,2.7,4.9,µg/m³
Sofienbergparken,2024-04-26 19:00:00+00:00,79.0,5.1,5.6,µg/m³
Sofienbergparken,2024-04-26 20:00:00+00:00,68.0,5.3,8.8,µg/m³
Sofienbergparken,2024-04-26 21:00:00+00:00,54.0,5.2,7.8,µg/m³
Sofienbergparken,2024-04-26 22:00:00+00:00,50.0,6.5,8.7,µg/m³
Sofienbergparken,2024-04-26 23:00:00+00:00,50.0,4.2,6.1,µg/m³
Sofienbergparken,2024-04-27 00:00:00+00:00,47.0,4.4,6.2,µg/m³
Sofienbergparken,2024-04-27 01:00:00+00:00,46.0,3.0,4.1,µg/m³
Sofienbergparken,2024-04-27 02:00:00+00:00,45.0,3.1,3.9,µg/m³
Sofienbergparken,2024-04-27 03:00:00+00:00,42.0,4.5,4.0,µg/m³
Sofienbergparken,2024-04-27 04:00:00+00:00,42.0,4.0,3.8,µg/m³
Sofienbergparken,2024-04-27 05:00:00+00:00,42.0,2.0,3.7,µg/m³
Sofienbergparken,2024-04-27 06:00:00+00:00,42.0,3.3,5.6,µg/m³
Sofienbergparken,2024-04-27 07:00:00+00:00,45.0,3.1,8.6,µg/m³
Sofienbergparken,2024-04-27 08:00:00+00:00,63.0,4.6,6.0,µg/m³
Sofienbergparken,2024-04-27 09:00:00+00:00,70.0,1.1,7.2,µg/m³
Sofienbergparken,2024-04-27 10:00:00+00:00,74.0,3.3,6.2,µg/m³
Sofienbergparken,2024-04-27 11:00:00+00:00,78.0,4.2,5.2,µg/m³
Sofienbergparken,2024-04-27 12:00:00+00:00,84.0,1.7,3.9,µg/m³
Sofienbergparken,2024-04-27 13:00:00+00:00,85.0,4.4,5.5,µg/m³
Sofienbergparken,2024-04-27 14:00:00+00:00,80.0,2.2,11.0,µg/m³
Sofienbergparken,2024-04-27 15:00:00+00:00,88.0,4.3,3.0,µg/m³
Sofienbergparken,2024-04-27 16:00:00+00:00,89.0,5.5,2.3,µg/m³
Sofienbergparken,2024-04-27 17:00:00+00:00,89.0,5.2,2.9,µg/m³
Sofienbergparken,2024-04-27 18:00:00+00:00,83.0,4.2,4.6,µg/m³
Sofienbergparken,2024-04-27 19:00:00+00:00,76.0,3.7,9.1,µg/m³
Sofienbergparken,2024-04-27 20:00:00+00:00,71.0,5.0,11.0,µg/m³
Sofienbergparken,2024-04-27 21:00:00+00:00,68.0,5.3,12.0,µg/m³
Sofienbergparken,2024-04-27 22:00:00+00:00,33.0,8.1,36.0,µg/m³
Sofienbergparken,2024-04-27 23:00:00+00:00,36.0,5.9,19.0,µg/m³
Sofienbergparken,2024-04-28 00:00:00+00:00,37.0,5.7,13.0,µg/m³
Sofienbergparken,2024-04-28 01:00:00+00:00,44.0,4.6,6.2,µg/m³
Sofienbergparken,2024-04-28 02:00:00+00:00,46.0,3.2,5.0,µg/m³
Sofienbergparken,2024-04-28 03:00:00+00:00,49.0,2.9,4.8,µg/m³
Sofienbergparken,2024-04-28 04:00:00+00:00,66.0,1.8,2.6,µg/m³
Sofienbergparken,2024-04-28 05:00:00+00:00,71.0,1.0,1.9,µg/m³
Sofienbergparken,2024-04-28 06:00:00+00:00,69.0,4.3,2.1,µg/m³
Sofienbergparken,2024-04-28 07:00:00+00:00,66.0,3.1,2.1,µg/m³
Sofienbergparken,2024-04-28 08:00:00+00:00,65.0,2.1,2.8,µg/m³
Sofienbergparken,2024-04-28 09:00:00+00:00,67.0,1.6,3.5,µg/m³
Sofienbergparken,2024-04-28 10:00:00+00:00,66.0,5.0,3.3,µg/m³
Sofienbergparken,2024-04-28 11:00:00+00:00,62.0,7.6,4.5,µg/m³
Sofienbergparken,2024-04-28 12:00:00+00:00,62.0,4.8,5.1,µg/m³
Sofienbergparken,2024-04-28 13:00:00+00:00,61.0,3.6,6.6,µg/m³
Sofienbergparken,2024-04-28 14:00:00+00:00,63.0,-0.56,5.1,µg/m³
Sofienbergparken,2024-04-28 15:00:00+00:00,63.0,6.4,4.6,µg/m³
Sofienbergparken,2024-04-28 16:00:00+00:00,61.0,5.6,5.2,µg/m³
Sofienbergparken,2024-04-28 17:00:00+00:00,61.0,1.9,4.9,µg/m³
Sofienbergparken,2024-04-28 18:00:00+00:00,60.0,4.6,5.1,µg/m³
Sofienbergparken,2024-04-28 19:00:00+00:00,60.0,1.1,4.1,µg/m³
Sofienbergparken,2024-04-28 20:00:00+00:00,56.0,2.8,5.6,µg/m³
Sofienbergparken,2024-04-28 21:00:00+00:00,53.0,1.2,5.9,µg/m³
Sofienbergparken,2024-04-28 22:00:00+00:00,57.0,6.0,3.7,µg/m³
Sofienbergparken,2024-04-28 23:00:00+00:00,59.0,3.4,3.4,µg/m³
Sofienbergparken,2024-04-29 00:00:00+00:00,60.0,4.4,2.4,µg/m³
Sofienbergparken,2024-04-29 01:00:00+00:00,56.0,4.3,2.8,µg/m³
Sofienbergparken,2024-04-29 02:00:00+00:00,57.0,4.7,2.9,µg/m³
Sofienbergparken,2024-04-29 03:00:00+00:00,53.0,4.8,5.4,µg/m³
Sofienbergparken,2024-04-29 04:00:00+00:00,50.0,3.3,8.9,µg/m³
Sofienbergparken,2024-04-29 05:00:00+00:00,45.0,5.8,16.0,µg/m³
Sofienbergparken,2024-04-29 06:00:00+00:00,66.0,6.3,10.0,µg/m³
Sofienbergparken,2024-04-29 07:00:00+00:00,76.0,3.0,8.9,µg/m³
Sofienbergparken,2024-04-29 08:00:00+00:00,78.0,2.6,9.3,µg/m³
Sofienbergparken,2024-04-29 09:00:00+00:00,74.0,3.7,9.0,µg/m³
Sofienbergparken,2024-04-29 10:00:00+00:00,250.0,4.8,6.4,µg/m³
Sofienbergparken,2024-04-29 11:00:00+00:00,77.0,2.5,6.3,µg/m³
Sofienbergparken,2024-04-29 12:00:00+00:00,85.0,3.2,5.5,µg/m³
Sofienbergparken,2024-04-29 13:00:00+00:00,88.0,2.5,4.8,µg/m³
Sofienbergparken,2024-04-29 14:00:00+00:00,87.0,4.5,7.3,µg/m³
Sofienbergparken,2024-04-29 15:00:00+00:00,89.0,4.6,4.2,µg/m³
Sofienbergparken,2024-04-29 16:00:00+00:00,87.0,5.3,6.9,µg/m³
Sofienbergparken,2024-04-29 17:00:00+00:00,89.0,7.9,5.2,µg/m³
Sofienbergparken,2024-04-29 18:00:00+00:00,91.0,5.7,5.8,µg/m³
Sofienbergparken,2024-04-29 19:00:00+00:00,93.0,6.5,6.1,µg/m³
Sofienbergparken,2024-04-29 20:00:00+00:00,91.0,7.7,6.3,µg/m³
Sofienbergparken,2024-04-29 21:00:00+00:00,85.0,7.3,8.1,µg/m³
Sofienbergparken,2024-04-29 22:00:00+00:00,82.0,5.1,6.6,µg/m³
Sofienbergparken,2024-04-29 23:00:00+00:00,89.0,7.8,3.5,µg/m³
Sofienbergparken,2024-04-30 00:00:00+00:00,92.0,11.0,2.8,µg/m³
Sofienbergparken,2024-05-01 01:00:00+00:00,69.0,5.3,5.5,µg/m³
Sofienbergparken,2024-05-01 02:00:00+00:00,68.0,4.1,4.6,µg/m³
Sofienbergparken,2024-05-01 03:00:00+00:00,68.0,4.0,2.8,µg/m³
Sofienbergparken,2024-05-01 04:00:00+00:00,65.0,2.4,3.5,µg/m³
Sofienbergparken,2024-05-01 05:00:00+00:00,67.0,5.0,2.6,µg/m³
Sofienbergparken,2024-05-01 06:00:00+00:00,71.0,-0.063,2.9,µg/m³
Sofienbergparken,2024-05-01 07:00:00+00:00,78.0,3.3,2.9,µg/m³
Sofienbergparken,2024-05-01 08:00:00+00:00,87.0,3.9,2.0,µg/m³
Sofienbergparken,2024-05-01 09:00:00+00:00,83.0,5.1,2.8,µg/m³
Sofienbergparken,2024-05-01 10:00:00+00:00,83.0,5.3,5.1,µg/m³
Sofienbergparken,2024-05-01 11:00:00+00:00,89.0,2.5,3.0,µg/m³
Sofienbergparken,2024-05-01 12:00:00+00:00,90.0,1.7,3.3,µg/m³
Sofienbergparken,2024-05-01 13:00:00+00:00,90.0,2.2,3.1,µg/m³
Sofienbergparken,2024-05-01 14:00:00+00:00,91.0,1.6,3.2,µg/m³
Sofienbergparken,2024-05-01 15:00:00+00:00,94.0,-0.39,2.6,µg/m³
Sofienbergparken,2024-05-01 16:00:00+00:00,94.0,2.0,3.4,µg/m³
Sofienbergparken,2024-05-01 17:00:00+00:00,94.0,5.3,3.2,µg/m³
Sofienbergparken,2024-05-01 18:00:00+00:00,90.0,2.5,5.2,µg/m³
Sofienbergparken,2024-05-01 19:00:00+00:00,86.0,5.1,6.2,µg/m³
Sofienbergparken,2024-05-01 20:00:00+00:00,80.0,4.2,8.7,µg/m³
Sofienbergparken,2024-05-01 21:00:00+00:00,67.0,5.7,13.0,µg/m³
Sofienbergparken,2024-05-01 22:00:00+00:00,61.0,6.6,8.6,µg/m³
Sofienbergparken,2024-05-01 23:00:00+00:00,57.0,3.2,6.3,µg/m³
Sofienbergparken,2024-05-02 00:00:00+00:00,54.0,6.9,8.0,µg/m³
Sofienbergparken,2024-05-02 01:00:00+00:00,58.0,5.9,3.3,µg/m³
