location_name,datetimeUtc,O3,No2,unit,AQI_O3,AQI_NO2,AQI
BARCELONA (CIUTADELLA),2024-03-01 01:00:00+00:00,58.0,18.0,µg/m³,25.0,17.0,25.0
BARCELONA (CIUTADELLA),2024-03-01 02:00:00+00:00,53.0,21.0,µg/m³,23.0,20.0,23.0
BARCELONA (CIUTADELLA),2024-03-01 03:00:00+00:00,67.0,9.0,µg/m³,29.0,8.0,29.0
BARCELONA (CIUTADELLA),2024-03-01 04:00:00+00:00,59.0,9.0,µg/m³,26.0,8.0,26.0
BARCELONA (CIUTADELLA),2024-03-01 05:00:00+00:00,56.0,12.0,µg/m³,24.0,11.0,24.0
BARCELONA (CIUTADELLA),2024-03-01 06:00:00+00:00,63.0,11.0,µg/m³,27.0,10.0,27.0
BARCELONA (CIUTADELLA),2024-03-01 07:00:00+00:00,60.0,15.0,µg/m³,26.0,14.0,26.0
BARCELONA (CIUTADELLA),2024-03-01 08:00:00+00:00,47.0,25.0,µg/m³,20.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-01 09:00:00+00:00,51.0,21.0,µg/m³,22.0,20.0,22.0
BARCELONA (CIUTADELLA),2024-03-01 10:00:00+00:00,61.0,14.0,µg/m³,26.0,13.0,26.0
BARCELONA (CIUTADELLA),2024-03-01 11:00:00+00:00,64.0,12.0,µg/m³,28.0,11.0,28.0
BARCELONA (CIUTADELLA),2024-03-01 12:00:00+00:00,66.0,14.0,µg/m³,29.0,13.0,29.0
BARCELONA (CIUTADELLA),2024-03-01 13:00:00+00:00,73.0,10.0,µg/m³,32.0,9.0,32.0
BARCELONA (CIUTADELLA),2024-03-01 14:00:00+00:00,76.0,10.0,µg/m³,33.0,9.0,33.0
BARCELONA (CIUTADELLA),2024-03-01 15:00:00+00:00,76.0,12.0,µg/m³,33.0,11.0,33.0
BARCELONA (CIUTADELLA),2024-03-01 16:00:00+00:00,78.0,12.0,µg/m³,34.0,11.0,34.0
BARCELONA (CIUTADELLA),2024-03-01 17:00:00+00:00,75.0,15.0,µg/m³,32.0,14.0,32.0
BARCELONA (CIUTADELLA),2024-03-01 18:00:00+00:00,69.0,20.0,µg/m³,30.0,19.0,30.0
BARCELONA (CIUTADELLA),2024-03-01 19:00:00+00:00,64.0,24.0,µg/m³,28.0,23.0,28.0
BARCELONA (CIUTADELLA),2024-03-01 20:00:00+00:00,54.0,33.0,µg/m³,23.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-03-01 21:00:00+00:00,41.0,48.0,µg/m³,18.0,45.0,45.0
BARCELONA (CIUTADELLA),2024-03-01 22:00:00+00:00,57.0,30.0,µg/m³,25.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-03-01 23:00:00+00:00,55.0,28.0,µg/m³,24.0,26.0,26.0
BARCELONA (CIUTADELLA),2024-03-02 00:00:00+00:00,49.0,30.0,µg/m³,21.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-03-02 01:00:00+00:00,44.0,33.0,µg/m³,19.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-03-02 02:00:00+00:00,50.0,24.0,µg/m³,22.0,23.0,23.0
BARCELONA (CIUTADELLA),2024-03-02 03:00:00+00:00,56.0,19.0,µg/m³,24.0,18.0,24.0
BARCELONA (CIUTADELLA),2024-03-02 04:00:00+00:00,50.0,25.0,µg/m³,22.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-02 05:00:00+00:00,44.0,24.0,µg/m³,19.0,23.0,23.0
BARCELONA (CIUTADELLA),2024-03-02 06:00:00+00:00,30.0,38.0,µg/m³,13.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-03-02 07:00:00+00:00,33.0,43.0,µg/m³,14.0,41.0,41.0
BARCELONA (CIUTADELLA),2024-03-02 08:00:00+00:00,46.0,31.0,µg/m³,20.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-02 09:00:00+00:00,47.0,32.0,µg/m³,20.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-03-02 10:00:00+00:00,64.0,22.0,µg/m³,28.0,21.0,28.0
BARCELONA (CIUTADELLA),2024-03-02 11:00:00+00:00,51.0,44.0,µg/m³,22.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-03-02 12:00:00+00:00,57.0,38.0,µg/m³,25.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-03-02 13:00:00+00:00,65.0,26.0,µg/m³,28.0,25.0,28.0
BARCELONA (CIUTADELLA),2024-03-02 14:00:00+00:00,70.0,19.0,µg/m³,30.0,18.0,30.0
BARCELONA (CIUTADELLA),2024-03-02 15:00:00+00:00,78.0,14.0,µg/m³,34.0,13.0,34.0
BARCELONA (CIUTADELLA),2024-03-02 16:00:00+00:00,82.0,12.0,µg/m³,35.0,11.0,35.0
BARCELONA (CIUTADELLA),2024-03-02 17:00:00+00:00,74.0,16.0,µg/m³,32.0,15.0,32.0
BARCELONA (CIUTADELLA),2024-03-02 18:00:00+00:00,71.0,17.0,µg/m³,31.0,16.0,31.0
BARCELONA (CIUTADELLA),2024-03-02 19:00:00+00:00,71.0,19.0,µg/m³,31.0,18.0,31.0
BARCELONA (CIUTADELLA),2024-03-02 20:00:00+00:00,75.0,17.0,µg/m³,32.0,16.0,32.0
BARCELONA (CIUTADELLA),2024-03-02 21:00:00+00:00,71.0,16.0,µg/m³,31.0,15.0,31.0
BARCELONA (CIUTADELLA),2024-03-02 22:00:00+00:00,76.0,12.0,µg/m³,33.0,11.0,33.0
BARCELONA (CIUTADELLA),2024-03-02 23:00:00+00:00,75.0,17.0,µg/m³,32.0,16.0,32.0
BARCELONA (CIUTADELLA),2024-03-03 00:00:00+00:00,55.0,45.0,µg/m³,24.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-03-03 01:00:00+00:00,68.0,14.0,µg/m³,29.0,13.0,29.0
BARCELONA (CIUTADELLA),2024-03-03 02:00:00+00:00,45.0,25.0,µg/m³,19.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-03 03:00:00+00:00,80.0,4.0,µg/m³,35.0,4.0,35.0
BARCELONA (CIUTADELLA),2024-03-03 04:00:00+00:00,73.0,6.0,µg/m³,32.0,6.0,32.0
BARCELONA (CIUTADELLA),2024-03-03 05:00:00+00:00,74.0,3.0,µg/m³,32.0,3.0,32.0
BARCELONA (CIUTADELLA),2024-03-03 06:00:00+00:00,69.0,8.0,µg/m³,30.0,8.0,30.0
BARCELONA (CIUTADELLA),2024-03-03 07:00:00+00:00,67.0,5.0,µg/m³,29.0,5.0,29.0
BARCELONA (CIUTADELLA),2024-03-03 08:00:00+00:00,78.0,5.0,µg/m³,34.0,5.0,34.0
BARCELONA (CIUTADELLA),2024-03-03 09:00:00+00:00,69.0,8.0,µg/m³,30.0,8.0,30.0
BARCELONA (CIUTADELLA),2024-03-03 10:00:00+00:00,47.0,32.0,µg/m³,20.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-03-03 11:00:00+00:00,55.0,23.0,µg/m³,24.0,22.0,24.0
BARCELONA (CIUTADELLA),2024-03-03 12:00:00+00:00,71.0,7.0,µg/m³,31.0,7.0,31.0
BARCELONA (CIUTADELLA),2024-03-03 13:00:00+00:00,75.0,6.0,µg/m³,32.0,6.0,32.0
BARCELONA (CIUTADELLA),2024-03-03 14:00:00+00:00,79.0,6.0,µg/m³,34.0,6.0,34.0
BARCELONA (CIUTADELLA),2024-03-03 15:00:00+00:00,82.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-03-03 16:00:00+00:00,82.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-03-03 17:00:00+00:00,81.0,6.0,µg/m³,35.0,6.0,35.0
BARCELONA (CIUTADELLA),2024-03-03 18:00:00+00:00,76.0,9.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-03-03 19:00:00+00:00,77.0,8.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-03-03 20:00:00+00:00,76.0,9.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-03-03 21:00:00+00:00,73.0,9.0,µg/m³,32.0,8.0,32.0
BARCELONA (CIUTADELLA),2024-03-03 22:00:00+00:00,72.0,9.0,µg/m³,31.0,8.0,31.0
BARCELONA (CIUTADELLA),2024-03-03 23:00:00+00:00,73.0,7.0,µg/m³,32.0,7.0,32.0
BARCELONA (CIUTADELLA),2024-03-04 00:00:00+00:00,80.0,4.0,µg/m³,35.0,4.0,35.0
BARCELONA (CIUTADELLA),2024-03-04 01:00:00+00:00,84.0,3.0,µg/m³,36.0,3.0,36.0
BARCELONA (CIUTADELLA),2024-03-04 02:00:00+00:00,84.0,3.0,µg/m³,36.0,3.0,36.0
BARCELONA (CIUTADELLA),2024-03-04 03:00:00+00:00,85.0,3.0,µg/m³,37.0,3.0,37.0
BARCELONA (CIUTADELLA),2024-03-04 04:00:00+00:00,67.0,17.0,µg/m³,29.0,16.0,29.0
BARCELONA (CIUTADELLA),2024-03-04 05:00:00+00:00,64.0,13.0,µg/m³,28.0,12.0,28.0
BARCELONA (CIUTADELLA),2024-03-04 06:00:00+00:00,60.0,21.0,µg/m³,26.0,20.0,26.0
BARCELONA (CIUTADELLA),2024-03-04 07:00:00+00:00,35.0,43.0,µg/m³,15.0,41.0,41.0
BARCELONA (CIUTADELLA),2024-03-04 08:00:00+00:00,18.0,69.0,µg/m³,8.0,67.0,67.0
BARCELONA (CIUTADELLA),2024-03-04 09:00:00+00:00,39.0,49.0,µg/m³,17.0,46.0,46.0
BARCELONA (CIUTADELLA),2024-03-04 10:00:00+00:00,61.0,25.0,µg/m³,26.0,24.0,26.0
BARCELONA (CIUTADELLA),2024-03-04 11:00:00+00:00,66.0,20.0,µg/m³,29.0,19.0,29.0
BARCELONA (CIUTADELLA),2024-03-04 12:00:00+00:00,75.0,13.0,µg/m³,32.0,12.0,32.0
BARCELONA (CIUTADELLA),2024-03-04 13:00:00+00:00,58.0,34.0,µg/m³,25.0,32.0,32.0
BARCELONA (CIUTADELLA),2024-03-04 14:00:00+00:00,52.0,44.0,µg/m³,22.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-03-04 15:00:00+00:00,57.0,40.0,µg/m³,25.0,38.0,38.0
BARCELONA (CIUTADELLA),2024-03-04 16:00:00+00:00,69.0,23.0,µg/m³,30.0,22.0,30.0
BARCELONA (CIUTADELLA),2024-03-04 17:00:00+00:00,67.0,21.0,µg/m³,29.0,20.0,29.0
BARCELONA (CIUTADELLA),2024-03-04 18:00:00+00:00,35.0,51.0,µg/m³,15.0,48.0,48.0
BARCELONA (CIUTADELLA),2024-03-04 19:00:00+00:00,45.0,36.0,µg/m³,19.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-04 20:00:00+00:00,45.0,36.0,µg/m³,19.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-04 21:00:00+00:00,43.0,36.0,µg/m³,19.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-04 22:00:00+00:00,29.0,34.0,µg/m³,13.0,32.0,32.0
BARCELONA (CIUTADELLA),2024-03-04 23:00:00+00:00,10.0,52.0,µg/m³,4.0,49.0,49.0
BARCELONA (CIUTADELLA),2024-03-05 00:00:00+00:00,4.0,59.0,µg/m³,2.0,56.0,56.0
BARCELONA (CIUTADELLA),2024-03-05 01:00:00+00:00,1.0,60.0,µg/m³,0.0,57.0,57.0
BARCELONA (CIUTADELLA),2024-03-05 02:00:00+00:00,1.0,58.0,µg/m³,0.0,55.0,55.0
BARCELONA (CIUTADELLA),2024-03-05 03:00:00+00:00,4.0,53.0,µg/m³,2.0,50.0,50.0
BARCELONA (CIUTADELLA),2024-03-05 04:00:00+00:00,2.0,54.0,µg/m³,1.0,51.0,51.0
BARCELONA (CIUTADELLA),2024-03-05 05:00:00+00:00,2.0,54.0,µg/m³,1.0,51.0,51.0
BARCELONA (CIUTADELLA),2024-03-05 06:00:00+00:00,16.0,46.0,µg/m³,7.0,43.0,43.0
BARCELONA (CIUTADELLA),2024-03-05 07:00:00+00:00,2.0,64.0,µg/m³,1.0,62.0,62.0
BARCELONA (CIUTADELLA),2024-03-05 08:00:00+00:00,8.0,69.0,µg/m³,3.0,67.0,67.0
BARCELONA (CIUTADELLA),2024-03-05 09:00:00+00:00,50.0,24.0,µg/m³,22.0,23.0,23.0
BARCELONA (CIUTADELLA),2024-03-05 10:00:00+00:00,55.0,17.0,µg/m³,24.0,16.0,24.0
BARCELONA (CIUTADELLA),2024-03-05 11:00:00+00:00,62.0,13.0,µg/m³,27.0,12.0,27.0
BARCELONA (CIUTADELLA),2024-03-05 12:00:00+00:00,58.0,15.0,µg/m³,25.0,14.0,25.0
BARCELONA (CIUTADELLA),2024-03-05 13:00:00+00:00,65.0,18.0,µg/m³,28.0,17.0,28.0
BARCELONA (CIUTADELLA),2024-03-05 14:00:00+00:00,72.0,16.0,µg/m³,31.0,15.0,31.0
BARCELONA (CIUTADELLA),2024-03-05 15:00:00+00:00,66.0,30.0,µg/m³,29.0,28.0,29.0
BARCELONA (CIUTADELLA),2024-03-05 16:00:00+00:00,61.0,33.0,µg/m³,26.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-03-05 17:00:00+00:00,77.0,15.0,µg/m³,33.0,14.0,33.0
BARCELONA (CIUTADELLA),2024-03-05 18:00:00+00:00,76.0,15.0,µg/m³,33.0,14.0,33.0
BARCELONA (CIUTADELLA),2024-03-05 19:00:00+00:00,68.0,22.0,µg/m³,29.0,21.0,29.0
BARCELONA (CIUTADELLA),2024-03-05 20:00:00+00:00,59.0,26.0,µg/m³,26.0,25.0,26.0
BARCELONA (CIUTADELLA),2024-03-05 21:00:00+00:00,68.0,15.0,µg/m³,29.0,14.0,29.0
BARCELONA (CIUTADELLA),2024-03-05 22:00:00+00:00,49.0,21.0,µg/m³,21.0,20.0,21.0
BARCELONA (CIUTADELLA),2024-03-05 23:00:00+00:00,40.0,30.0,µg/m³,17.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-03-06 00:00:00+00:00,26.0,42.0,µg/m³,11.0,40.0,40.0
BARCELONA (CIUTADELLA),2024-03-06 01:00:00+00:00,31.0,35.0,µg/m³,13.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-03-06 02:00:00+00:00,47.0,23.0,µg/m³,20.0,22.0,22.0
BARCELONA (CIUTADELLA),2024-03-06 03:00:00+00:00,49.0,16.0,µg/m³,21.0,15.0,21.0
BARCELONA (CIUTADELLA),2024-03-06 04:00:00+00:00,62.0,12.0,µg/m³,27.0,11.0,27.0
BARCELONA (CIUTADELLA),2024-03-06 05:00:00+00:00,56.0,14.0,µg/m³,24.0,13.0,24.0
BARCELONA (CIUTADELLA),2024-03-06 06:00:00+00:00,49.0,18.0,µg/m³,21.0,17.0,21.0
BARCELONA (CIUTADELLA),2024-03-06 07:00:00+00:00,40.0,30.0,µg/m³,17.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-03-06 08:00:00+00:00,39.0,36.0,µg/m³,17.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-06 09:00:00+00:00,46.0,31.0,µg/m³,20.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-06 10:00:00+00:00,52.0,25.0,µg/m³,22.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-03-06 11:00:00+00:00,66.0,14.0,µg/m³,29.0,13.0,29.0
BARCELONA (CIUTADELLA),2024-03-06 12:00:00+00:00,70.0,11.0,µg/m³,30.0,10.0,30.0
BARCELONA (CIUTADELLA),2024-03-06 13:00:00+00:00,75.0,8.0,µg/m³,32.0,8.0,32.0
BARCELONA (CIUTADELLA),2024-03-06 14:00:00+00:00,78.0,10.0,µg/m³,34.0,9.0,34.0
BARCELONA (CIUTADELLA),2024-03-06 15:00:00+00:00,76.0,17.0,µg/m³,33.0,16.0,33.0
BARCELONA (CIUTADELLA),2024-03-06 16:00:00+00:00,77.0,22.0,µg/m³,33.0,21.0,33.0
BARCELONA (CIUTADELLA),2024-03-06 17:00:00+00:00,78.0,19.0,µg/m³,34.0,18.0,34.0
BARCELONA (CIUTADELLA),2024-03-06 18:00:00+00:00,79.0,17.0,µg/m³,34.0,16.0,34.0
BARCELONA (CIUTADELLA),2024-03-06 19:00:00+00:00,76.0,20.0,µg/m³,33.0,19.0,33.0
BARCELONA (CIUTADELLA),2024-03-06 20:00:00+00:00,75.0,18.0,µg/m³,32.0,17.0,32.0
BARCELONA (CIUTADELLA),2024-03-06 21:00:00+00:00,68.0,16.0,µg/m³,29.0,15.0,29.0
BARCELONA (CIUTADELLA),2024-03-06 22:00:00+00:00,62.0,13.0,µg/m³,27.0,12.0,27.0
BARCELONA (CIUTADELLA),2024-03-06 23:00:00+00:00,37.0,28.0,µg/m³,16.0,26.0,26.0
BARCELONA (CIUTADELLA),2024-03-07 00:00:00+00:00,26.0,38.0,µg/m³,11.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-03-07 01:00:00+00:00,22.0,34.0,µg/m³,10.0,32.0,32.0
BARCELONA (CIUTADELLA),2024-03-07 02:00:00+00:00,39.0,20.0,µg/m³,17.0,19.0,19.0
BARCELONA (CIUTADELLA),2024-03-07 03:00:00+00:00,34.0,23.0,µg/m³,15.0,22.0,22.0
BARCELONA (CIUTADELLA),2024-03-07 04:00:00+00:00,39.0,21.0,µg/m³,17.0,20.0,20.0
BARCELONA (CIUTADELLA),2024-03-07 05:00:00+00:00,36.0,24.0,µg/m³,16.0,23.0,23.0
BARCELONA (CIUTADELLA),2024-03-07 06:00:00+00:00,27.0,31.0,µg/m³,12.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-07 07:00:00+00:00,5.0,55.0,µg/m³,2.0,52.0,52.0
BARCELONA (CIUTADELLA),2024-03-07 08:00:00+00:00,2.0,69.0,µg/m³,1.0,67.0,67.0
BARCELONA (CIUTADELLA),2024-03-07 09:00:00+00:00,5.0,77.0,µg/m³,2.0,76.0,76.0
BARCELONA (CIUTADELLA),2024-03-07 10:00:00+00:00,44.0,42.0,µg/m³,19.0,40.0,40.0
BARCELONA (CIUTADELLA),2024-03-07 11:00:00+00:00,65.0,21.0,µg/m³,28.0,20.0,28.0
BARCELONA (CIUTADELLA),2024-03-07 12:00:00+00:00,68.0,21.0,µg/m³,29.0,20.0,29.0
BARCELONA (CIUTADELLA),2024-03-07 13:00:00+00:00,82.0,10.0,µg/m³,35.0,9.0,35.0
BARCELONA (CIUTADELLA),2024-03-07 14:00:00+00:00,88.0,7.0,µg/m³,38.0,7.0,38.0
BARCELONA (CIUTADELLA),2024-03-07 15:00:00+00:00,87.0,9.0,µg/m³,38.0,8.0,38.0
BARCELONA (CIUTADELLA),2024-03-07 16:00:00+00:00,85.0,11.0,µg/m³,37.0,10.0,37.0
BARCELONA (CIUTADELLA),2024-03-07 17:00:00+00:00,84.0,9.0,µg/m³,36.0,8.0,36.0
BARCELONA (CIUTADELLA),2024-03-07 18:00:00+00:00,77.0,15.0,µg/m³,33.0,14.0,33.0
BARCELONA (CIUTADELLA),2024-03-07 19:00:00+00:00,78.0,12.0,µg/m³,34.0,11.0,34.0
BARCELONA (CIUTADELLA),2024-03-07 20:00:00+00:00,79.0,10.0,µg/m³,34.0,9.0,34.0
BARCELONA (CIUTADELLA),2024-03-07 21:00:00+00:00,83.0,6.0,µg/m³,36.0,6.0,36.0
BARCELONA (CIUTADELLA),2024-03-07 22:00:00+00:00,85.0,5.0,µg/m³,37.0,5.0,37.0
BARCELONA (CIUTADELLA),2024-03-07 23:00:00+00:00,82.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-03-08 00:00:00+00:00,86.0,4.0,µg/m³,37.0,4.0,37.0
BARCELONA (CIUTADELLA),2024-03-08 01:00:00+00:00,84.0,4.0,µg/m³,36.0,4.0,36.0
BARCELONA (CIUTADELLA),2024-03-08 02:00:00+00:00,87.0,3.0,µg/m³,38.0,3.0,38.0
BARCELONA (CIUTADELLA),2024-03-08 03:00:00+00:00,87.0,3.0,µg/m³,38.0,3.0,38.0
BARCELONA (CIUTADELLA),2024-03-08 04:00:00+00:00,87.0,3.0,µg/m³,38.0,3.0,38.0
BARCELONA (CIUTADELLA),2024-03-08 05:00:00+00:00,79.0,4.0,µg/m³,34.0,4.0,34.0
BARCELONA (CIUTADELLA),2024-03-08 06:00:00+00:00,70.0,13.0,µg/m³,30.0,12.0,30.0
BARCELONA (CIUTADELLA),2024-03-08 07:00:00+00:00,59.0,31.0,µg/m³,26.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-08 08:00:00+00:00,39.0,51.0,µg/m³,17.0,48.0,48.0
BARCELONA (CIUTADELLA),2024-03-08 09:00:00+00:00,67.0,26.0,µg/m³,29.0,25.0,29.0
BARCELONA (CIUTADELLA),2024-03-08 10:00:00+00:00,79.0,16.0,µg/m³,34.0,15.0,34.0
BARCELONA (CIUTADELLA),2024-03-08 11:00:00+00:00,75.0,20.0,µg/m³,32.0,19.0,32.0
BARCELONA (CIUTADELLA),2024-03-08 12:00:00+00:00,63.0,37.0,µg/m³,27.0,35.0,35.0
BARCELONA (CIUTADELLA),2024-03-08 13:00:00+00:00,77.0,22.0,µg/m³,33.0,21.0,33.0
BARCELONA (CIUTADELLA),2024-03-08 14:00:00+00:00,78.0,22.0,µg/m³,34.0,21.0,34.0
BARCELONA (CIUTADELLA),2024-03-08 15:00:00+00:00,83.0,17.0,µg/m³,36.0,16.0,36.0
BARCELONA (CIUTADELLA),2024-03-08 16:00:00+00:00,79.0,16.0,µg/m³,34.0,15.0,34.0
BARCELONA (CIUTADELLA),2024-03-08 17:00:00+00:00,71.0,20.0,µg/m³,31.0,19.0,31.0
BARCELONA (CIUTADELLA),2024-03-08 18:00:00+00:00,57.0,33.0,µg/m³,25.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-03-08 19:00:00+00:00,48.0,40.0,µg/m³,21.0,38.0,38.0
BARCELONA (CIUTADELLA),2024-03-08 20:00:00+00:00,55.0,26.0,µg/m³,24.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-03-08 21:00:00+00:00,39.0,37.0,µg/m³,17.0,35.0,35.0
BARCELONA (CIUTADELLA),2024-03-08 22:00:00+00:00,29.0,36.0,µg/m³,13.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-08 23:00:00+00:00,12.0,48.0,µg/m³,5.0,45.0,45.0
BARCELONA (CIUTADELLA),2024-03-09 00:00:00+00:00,43.0,35.0,µg/m³,19.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-03-09 01:00:00+00:00,45.0,29.0,µg/m³,19.0,27.0,27.0
BARCELONA (CIUTADELLA),2024-03-09 02:00:00+00:00,46.0,27.0,µg/m³,20.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-03-09 03:00:00+00:00,62.0,17.0,µg/m³,27.0,16.0,27.0
BARCELONA (CIUTADELLA),2024-03-09 04:00:00+00:00,70.0,13.0,µg/m³,30.0,12.0,30.0
BARCELONA (CIUTADELLA),2024-03-09 05:00:00+00:00,62.0,23.0,µg/m³,27.0,22.0,27.0
BARCELONA (CIUTADELLA),2024-03-09 06:00:00+00:00,56.0,16.0,µg/m³,24.0,15.0,24.0
BARCELONA (CIUTADELLA),2024-03-09 07:00:00+00:00,47.0,30.0,µg/m³,20.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-03-09 08:00:00+00:00,66.0,18.0,µg/m³,29.0,17.0,29.0
BARCELONA (CIUTADELLA),2024-03-09 09:00:00+00:00,69.0,13.0,µg/m³,30.0,12.0,30.0
BARCELONA (CIUTADELLA),2024-03-09 10:00:00+00:00,24.0,62.0,µg/m³,10.0,60.0,60.0
BARCELONA (CIUTADELLA),2024-03-09 11:00:00+00:00,42.0,44.0,µg/m³,18.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-03-09 12:00:00+00:00,23.0,65.0,µg/m³,10.0,63.0,63.0
BARCELONA (CIUTADELLA),2024-03-09 13:00:00+00:00,38.0,45.0,µg/m³,16.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-03-09 14:00:00+00:00,25.0,60.0,µg/m³,11.0,57.0,57.0
BARCELONA (CIUTADELLA),2024-03-09 15:00:00+00:00,44.0,36.0,µg/m³,19.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-03-09 16:00:00+00:00,56.0,21.0,µg/m³,24.0,20.0,24.0
BARCELONA (CIUTADELLA),2024-03-09 17:00:00+00:00,44.0,24.0,µg/m³,19.0,23.0,23.0
BARCELONA (CIUTADELLA),2024-03-09 18:00:00+00:00,40.0,32.0,µg/m³,17.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-03-09 19:00:00+00:00,38.0,39.0,µg/m³,16.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-03-09 20:00:00+00:00,63.0,25.0,µg/m³,27.0,24.0,27.0
BARCELONA (CIUTADELLA),2024-03-09 21:00:00+00:00,67.0,17.0,µg/m³,29.0,16.0,29.0
BARCELONA (CIUTADELLA),2024-03-09 22:00:00+00:00,53.0,19.0,µg/m³,23.0,18.0,23.0
BARCELONA (CIUTADELLA),2024-03-09 23:00:00+00:00,57.0,19.0,µg/m³,25.0,18.0,25.0
BARCELONA (CIUTADELLA),2024-03-10 00:00:00+00:00,56.0,17.0,µg/m³,24.0,16.0,24.0
BARCELONA (CIUTADELLA),2024-03-10 01:00:00+00:00,57.0,20.0,µg/m³,25.0,19.0,25.0
BARCELONA (CIUTADELLA),2024-03-10 02:00:00+00:00,62.0,12.0,µg/m³,27.0,11.0,27.0
BARCELONA (CIUTADELLA),2024-03-10 03:00:00+00:00,50.0,17.0,µg/m³,22.0,16.0,22.0
BARCELONA (CIUTADELLA),2024-03-10 04:00:00+00:00,54.0,13.0,µg/m³,23.0,12.0,23.0
BARCELONA (CIUTADELLA),2024-03-10 05:00:00+00:00,43.0,20.0,µg/m³,19.0,19.0,19.0
BARCELONA (CIUTADELLA),2024-03-10 06:00:00+00:00,41.0,27.0,µg/m³,18.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-03-10 07:00:00+00:00,36.0,31.0,µg/m³,16.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-03-10 08:00:00+00:00,55.0,17.0,µg/m³,24.0,16.0,24.0
BARCELONA (CIUTADELLA),2024-03-10 09:00:00+00:00,61.0,14.0,µg/m³,26.0,13.0,26.0
BARCELONA (CIUTADELLA),2024-03-10 10:00:00+00:00,67.0,11.0,µg/m³,29.0,10.0,29.0
BARCELONA (CIUTADELLA),2024-03-10 11:00:00+00:00,76.0,5.0,µg/m³,33.0,5.0,33.0
BARCELONA (CIUTADELLA),2024-03-10 12:00:00+00:00,76.0,7.0,µg/m³,33.0,7.0,33.0
BARCELONA (CIUTADELLA),2024-03-10 13:00:00+00:00,76.0,8.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-03-10 14:00:00+00:00,73.0,11.0,µg/m³,32.0,10.0,32.0
BARCELONA (CIUTADELLA),2024-03-10 15:00:00+00:00,73.0,11.0,µg/m³,32.0,10.0,32.0
BARCELONA (CIUTADELLA),2024-03-10 16:00:00+00:00,72.0,12.0,µg/m³,31.0,11.0,31.0
BARCELONA (CIUTADELLA),2024-03-10 17:00:00+00:00,63.0,18.0,µg/m³,27.0,17.0,27.0
BARCELONA (CIUTADELLA),2024-03-10 18:00:00+00:00,56.0,23.0,µg/m³,24.0,22.0,24.0
BARCELONA (CIUTADELLA),2024-03-10 19:00:00+00:00,45.0,28.0,µg/m³,19.0,26.0,26.0
BARCELONA (CIUTADELLA),2024-03-10 20:00:00+00:00,48.0,26.0,µg/m³,21.0,25.0,25.0
