location_name,datetimeUtc,O3,Co,pm25,No2,unit,AQI_O3,AQI_PM25,AQI_NO2,AQI_CO,AQI
Los Angeles - N. Mai,2024-03-08 10:00:00+00:00,7.852760736196319,458.241308793456,9.3,41.395541922290384,µg/m³,3.0,39.0,39,5,39.0
Los Angeles - N. Mai,2024-03-08 11:00:00+00:00,0.0,458.241308793456,11.0,43.277157464212685,µg/m³,0.0,46.0,41,5,46.0
Los Angeles - N. Mai,2024-03-08 12:00:00+00:00,0.0,458.241308793456,8.1,41.395541922290384,µg/m³,0.0,34.0,39,5,39.0
Los Angeles - N. Mai,2024-03-08 13:00:00+00:00,0.0,458.241308793456,6.2,43.277157464212685,µg/m³,0.0,26.0,41,5,41.0
Los Angeles - N. Mai,2024-03-08 14:00:00+00:00,0.0,572.80163599182,7.9,41.395541922290384,µg/m³,0.0,33.0,39,6,39.0
Los Angeles - N. Mai,2024-03-08 15:00:00+00:00,1.9631901840490797,687.361963190184,8.3,43.277157464212685,µg/m³,1.0,35.0,41,7,41.0
Los Angeles - N. Mai,2024-03-08 16:00:00+00:00,7.852760736196319,801.922290388548,9.0,39.5139263803681,µg/m³,3.0,38.0,37,8,38.0
Los Angeles - N. Mai,2024-03-08 17:00:00+00:00,29.447852760736197,458.241308793456,10.0,26.342617586912066,µg/m³,13.0,42.0,25,5,42.0
Los Angeles - N. Mai,2024-03-08 18:00:00+00:00,58.895705521472394,229.120654396728,9.5,10.160723926380369,µg/m³,25.0,40.0,10,2,40.0
Los Angeles - N. Mai,2024-03-08 19:00:00+00:00,56.932515337423325,229.120654396728,7.6,20.697770961145192,µg/m³,25.0,32.0,20,2,32.0
Los Angeles - N. Mai,2024-03-08 20:00:00+00:00,58.895705521472394,343.680981595092,8.5,26.342617586912066,µg/m³,25.0,35.0,25,3,35.0
Los Angeles - N. Mai,2024-03-08 21:00:00+00:00,70.67484662576686,343.680981595092,7.8,18.627993865030675,µg/m³,31.0,32.0,18,3,32.0
Los Angeles - N. Mai,2024-03-08 22:00:00+00:00,78.52760736196319,229.120654396728,8.1,12.983147239263802,µg/m³,34.0,34.0,12,2,34.0
Los Angeles - N. Mai,2024-03-08 23:00:00+00:00,82.45398773006136,229.120654396728,12.0,12.794985685071575,µg/m³,36.0,50.0,12,2,50.0
Los Angeles - N. Mai,2024-03-09 00:00:00+00:00,84.41717791411043,343.680981595092,13.0,12.042339468302659,µg/m³,37.0,53.0,11,3,53.0
Los Angeles - N. Mai,2024-03-09 01:00:00+00:00,82.45398773006136,343.680981595092,10.0,12.606824130879346,µg/m³,36.0,42.0,12,3,42.0
Los Angeles - N. Mai,2024-03-09 02:00:00+00:00,76.56441717791411,343.680981595092,7.1,13.547631901840491,µg/m³,33.0,30.0,13,3,33.0
Los Angeles - N. Mai,2024-03-09 03:00:00+00:00,74.60122699386503,343.680981595092,9.2,15.61740899795501,µg/m³,32.0,38.0,15,3,38.0
Los Angeles - N. Mai,2024-03-09 04:00:00+00:00,49.079754601227,458.241308793456,9.5,31.987464212678937,µg/m³,21.0,40.0,30,5,40.0
Los Angeles - N. Mai,2024-03-09 05:00:00+00:00,35.33742331288343,572.80163599182,8.8,39.5139263803681,µg/m³,15.0,37.0,37,6,37.0
Los Angeles - N. Mai,2024-03-09 07:00:00+00:00,5.889570552147241,801.922290388548,12.0,52.68523517382413,µg/m³,3.0,50.0,50,8,50.0
Los Angeles - N. Mai,2024-03-09 08:00:00+00:00,0.0,1031.0429447852762,15.0,52.68523517382413,µg/m³,0.0,57.0,50,10,57.0
Los Angeles - N. Mai,2024-03-09 09:00:00+00:00,0.0,916.482617586912,19.0,47.040388548057265,µg/m³,0.0,66.0,44,9,66.0
Los Angeles - N. Mai,2024-03-09 10:00:00+00:00,1.9631901840490797,801.922290388548,12.0,45.158773006134965,µg/m³,1.0,50.0,43,8,50.0
Los Angeles - N. Mai,2024-03-09 11:00:00+00:00,0.0,801.922290388548,15.0,43.277157464212685,µg/m³,0.0,57.0,41,8,57.0
Los Angeles - N. Mai,2024-03-09 12:00:00+00:00,3.9263803680981595,572.80163599182,13.0,45.158773006134965,µg/m³,2.0,53.0,43,6,53.0
Los Angeles - N. Mai,2024-03-09 13:00:00+00:00,1.9631901840490797,572.80163599182,11.0,52.68523517382413,µg/m³,1.0,46.0,50,6,50.0
Los Angeles - N. Mai,2024-03-09 14:00:00+00:00,1.9631901840490797,687.361963190184,10.0,52.68523517382413,µg/m³,1.0,42.0,50,7,50.0
Los Angeles - N. Mai,2024-03-09 15:00:00+00:00,3.9263803680981595,687.361963190184,8.8,50.80361963190183,µg/m³,2.0,37.0,48,7,48.0
Los Angeles - N. Mai,2024-03-09 16:00:00+00:00,9.815950920245399,572.80163599182,11.0,47.040388548057265,µg/m³,4.0,46.0,44,6,46.0
Los Angeles - N. Mai,2024-03-09 17:00:00+00:00,23.558282208588963,572.80163599182,9.3,37.63231083844581,µg/m³,10.0,39.0,36,6,39.0
Los Angeles - N. Mai,2024-03-09 18:00:00+00:00,54.969325153374236,229.120654396728,6.4,16.558216768916154,µg/m³,24.0,27.0,16,2,27.0
Los Angeles - N. Mai,2024-03-09 19:00:00+00:00,70.67484662576686,229.120654396728,8.3,13.359470347648262,µg/m³,31.0,35.0,13,2,35.0
Los Angeles - N. Mai,2024-03-09 20:00:00+00:00,78.52760736196319,229.120654396728,6.7,15.61740899795501,µg/m³,34.0,28.0,15,2,34.0
Los Angeles - N. Mai,2024-03-09 21:00:00+00:00,86.38036809815951,343.680981595092,7.6,18.816155419222905,µg/m³,37.0,32.0,18,3,37.0
Los Angeles - N. Mai,2024-03-09 22:00:00+00:00,78.52760736196319,343.680981595092,10.0,33.86907975460122,µg/m³,34.0,42.0,32,3,42.0
Los Angeles - N. Mai,2024-03-09 23:00:00+00:00,82.45398773006136,343.680981595092,9.3,30.105848670756647,µg/m³,36.0,39.0,28,3,39.0
Los Angeles - N. Mai,2024-03-10 00:00:00+00:00,92.26993865030676,343.680981595092,8.5,18.816155419222905,µg/m³,40.0,35.0,18,3,40.0
Los Angeles - N. Mai,2024-03-10 01:00:00+00:00,92.26993865030676,343.680981595092,7.8,13.73579345603272,µg/m³,40.0,32.0,13,3,40.0
Los Angeles - N. Mai,2024-03-10 02:00:00+00:00,92.26993865030676,343.680981595092,7.6,14.112116564417178,µg/m³,40.0,32.0,13,3,40.0
Los Angeles - N. Mai,2024-03-10 03:00:00+00:00,58.895705521472394,229.120654396728,7.1,12.606824130879346,µg/m³,25.0,30.0,12,2,30.0
Los Angeles - N. Mai,2024-03-10 04:00:00+00:00,56.932515337423325,343.680981595092,5.9,16.181893660531696,µg/m³,25.0,25.0,15,3,25.0
Los Angeles - N. Mai,2024-03-10 05:00:00+00:00,31.411042944785276,572.80163599182,12.0,28.224233128834356,µg/m³,14.0,50.0,27,6,50.0
Los Angeles - N. Mai,2024-03-10 06:00:00+00:00,9.815950920245399,687.361963190184,10.0,41.395541922290384,µg/m³,4.0,42.0,39,7,42.0
Los Angeles - N. Mai,2024-03-10 07:00:00+00:00,1.9631901840490797,801.922290388548,13.0,45.158773006134965,µg/m³,1.0,53.0,43,8,53.0
Los Angeles - N. Mai,2024-03-10 08:00:00+00:00,1.9631901840490797,916.482617586912,15.0,43.277157464212685,µg/m³,1.0,57.0,41,9,57.0
Los Angeles - N. Mai,2024-03-10 09:00:00+00:00,1.9631901840490797,801.922290388548,15.0,43.277157464212685,µg/m³,1.0,57.0,41,8,57.0
Los Angeles - N. Mai,2024-03-10 10:00:00+00:00,0.0,801.922290388548,13.0,45.158773006134965,µg/m³,0.0,53.0,43,8,53.0
Los Angeles - N. Mai,2024-03-10 11:00:00+00:00,0.0,687.361963190184,10.0,45.158773006134965,µg/m³,0.0,42.0,43,7,43.0
Los Angeles - N. Mai,2024-03-10 12:00:00+00:00,1.9631901840490797,687.361963190184,9.0,45.158773006134965,µg/m³,1.0,38.0,43,7,43.0
Los Angeles - N. Mai,2024-03-10 13:00:00+00:00,1.9631901840490797,687.361963190184,10.0,45.158773006134965,µg/m³,1.0,42.0,43,7,43.0
Los Angeles - N. Mai,2024-03-10 14:00:00+00:00,1.9631901840490797,572.80163599182,12.0,47.040388548057265,µg/m³,1.0,50.0,44,6,50.0
Los Angeles - N. Mai,2024-03-10 15:00:00+00:00,9.815950920245399,572.80163599182,9.0,43.277157464212685,µg/m³,4.0,38.0,41,6,41.0
Los Angeles - N. Mai,2024-03-10 16:00:00+00:00,27.484662576687118,572.80163599182,9.2,31.987464212678937,µg/m³,12.0,38.0,30,6,38.0
Los Angeles - N. Mai,2024-03-10 17:00:00+00:00,43.190184049079754,458.241308793456,6.6,24.461002044989776,µg/m³,19.0,28.0,23,5,28.0
Los Angeles - N. Mai,2024-03-10 18:00:00+00:00,62.82208588957055,343.680981595092,9.2,18.816155419222905,µg/m³,27.0,38.0,18,3,38.0
Los Angeles - N. Mai,2024-03-10 19:00:00+00:00,76.56441717791411,343.680981595092,11.0,18.439832310838444,µg/m³,33.0,46.0,17,3,46.0
Los Angeles - N. Mai,2024-03-10 20:00:00+00:00,80.49079754601227,343.680981595092,11.0,20.697770961145192,µg/m³,35.0,46.0,20,3,46.0
Los Angeles - N. Mai,2024-03-10 21:00:00+00:00,86.38036809815951,343.680981595092,7.4,16.181893660531696,µg/m³,37.0,31.0,15,3,37.0
Los Angeles - N. Mai,2024-03-10 22:00:00+00:00,88.34355828220859,229.120654396728,4.2,10.160723926380369,µg/m³,38.0,18.0,10,2,38.0
Los Angeles - N. Mai,2024-03-10 23:00:00+00:00,90.30674846625767,114.560327198364,3.2,8.279108384458077,µg/m³,39.0,13.0,8,1,39.0
Los Angeles - N. Mai,2024-03-11 00:00:00+00:00,90.30674846625767,229.120654396728,4.2,8.090946830265848,µg/m³,39.0,18.0,8,2,39.0
Los Angeles - N. Mai,2024-03-11 01:00:00+00:00,90.30674846625767,229.120654396728,3.5,6.585654396728017,µg/m³,39.0,15.0,6,2,39.0
Los Angeles - N. Mai,2024-03-11 02:00:00+00:00,90.30674846625767,229.120654396728,1.5,8.843593047034766,µg/m³,39.0,6.0,8,2,39.0
Los Angeles - N. Mai,2024-03-11 03:00:00+00:00,82.45398773006136,229.120654396728,7.4,10.725208588957054,µg/m³,36.0,31.0,10,2,36.0
Los Angeles - N. Mai,2024-03-11 04:00:00+00:00,64.78527607361963,229.120654396728,6.7,15.241085889570552,µg/m³,28.0,28.0,14,2,28.0
Los Angeles - N. Mai,2024-03-11 05:00:00+00:00,33.37423312883436,572.80163599182,6.6,35.75069529652352,µg/m³,14.0,28.0,34,6,34.0
Los Angeles - N. Mai,2024-03-11 07:00:00+00:00,3.9263803680981595,687.361963190184,7.4,54.56685071574642,µg/m³,2.0,31.0,52,7,52.0
Los Angeles - N. Mai,2024-03-11 08:00:00+00:00,7.852760736196319,572.80163599182,9.7,47.040388548057265,µg/m³,3.0,40.0,44,6,44.0
Los Angeles - N. Mai,2024-03-11 09:00:00+00:00,11.779141104294482,458.241308793456,10.0,39.5139263803681,µg/m³,5.0,42.0,37,5,42.0
Los Angeles - N. Mai,2024-03-11 10:00:00+00:00,47.116564417177926,229.120654396728,12.0,18.816155419222905,µg/m³,20.0,50.0,18,2,50.0
Los Angeles - N. Mai,2024-03-11 11:00:00+00:00,54.969325153374236,229.120654396728,8.5,15.61740899795501,µg/m³,24.0,35.0,15,2,35.0
Los Angeles - N. Mai,2024-03-11 12:00:00+00:00,37.30061349693251,343.680981595092,6.4,22.579386503067482,µg/m³,16.0,27.0,21,3,27.0
Los Angeles - N. Mai,2024-03-11 13:00:00+00:00,21.595092024539877,343.680981595092,7.6,31.987464212678937,µg/m³,9.0,32.0,30,3,32.0
Los Angeles - N. Mai,2024-03-11 14:00:00+00:00,15.705521472392638,458.241308793456,7.4,37.63231083844581,µg/m³,7.0,31.0,36,5,36.0
Los Angeles - N. Mai,2024-03-11 15:00:00+00:00,7.852760736196319,572.80163599182,8.8,45.158773006134965,µg/m³,3.0,37.0,43,6,43.0
Los Angeles - N. Mai,2024-03-11 16:00:00+00:00,13.742331288343559,687.361963190184,12.0,47.040388548057265,µg/m³,6.0,50.0,44,7,50.0
Los Angeles - N. Mai,2024-03-11 17:00:00+00:00,33.37423312883436,458.241308793456,8.1,31.987464212678937,µg/m³,14.0,34.0,30,5,34.0
Los Angeles - N. Mai,2024-03-11 18:00:00+00:00,58.895705521472394,343.680981595092,9.3,17.68718609406953,µg/m³,25.0,39.0,17,3,39.0
Los Angeles - N. Mai,2024-03-11 19:00:00+00:00,58.895705521472394,343.680981595092,12.0,24.461002044989776,µg/m³,25.0,50.0,23,3,50.0
Los Angeles - N. Mai,2024-03-11 20:00:00+00:00,66.74846625766872,343.680981595092,9.5,22.579386503067482,µg/m³,29.0,40.0,21,3,40.0
Los Angeles - N. Mai,2024-03-11 21:00:00+00:00,72.63803680981594,343.680981595092,8.5,20.697770961145192,µg/m³,31.0,35.0,20,3,35.0
Los Angeles - N. Mai,2024-03-11 22:00:00+00:00,78.52760736196319,229.120654396728,7.6,15.80557055214724,µg/m³,34.0,32.0,15,2,34.0
Los Angeles - N. Mai,2024-03-11 23:00:00+00:00,82.45398773006136,114.560327198364,7.8,10.725208588957054,µg/m³,36.0,32.0,10,1,36.0
Los Angeles - N. Mai,2024-03-12 00:00:00+00:00,82.45398773006136,229.120654396728,4.7,7.150139059304704,µg/m³,36.0,20.0,7,2,36.0
Los Angeles - N. Mai,2024-03-12 01:00:00+00:00,88.34355828220859,229.120654396728,2.5,5.2685235173824125,µg/m³,38.0,10.0,5,2,38.0
Los Angeles - N. Mai,2024-03-12 02:00:00+00:00,82.45398773006136,229.120654396728,5.4,6.209331288343558,µg/m³,36.0,23.0,6,2,36.0
Los Angeles - N. Mai,2024-03-12 03:00:00+00:00,78.52760736196319,229.120654396728,4.0,6.585654396728017,µg/m³,34.0,17.0,6,2,34.0
Los Angeles - N. Mai,2024-03-12 04:00:00+00:00,74.60122699386503,229.120654396728,5.2,7.714623721881391,µg/m³,32.0,22.0,7,2,32.0
Los Angeles - N. Mai,2024-03-12 05:00:00+00:00,66.74846625766872,229.120654396728,4.9,11.289693251533741,µg/m³,29.0,20.0,11,2,29.0
Los Angeles - N. Mai,2024-03-12 06:00:00+00:00,39.263803680981596,343.680981595092,4.0,28.224233128834356,µg/m³,17.0,17.0,27,3,27.0
Los Angeles - N. Mai,2024-03-12 07:00:00+00:00,19.631901840490798,458.241308793456,5.7,39.5139263803681,µg/m³,8.0,24.0,37,5,37.0
Los Angeles - N. Mai,2024-03-12 08:00:00+00:00,9.815950920245399,572.80163599182,2.7,45.158773006134965,µg/m³,4.0,11.0,43,6,43.0
Los Angeles - N. Mai,2024-03-12 09:00:00+00:00,13.742331288343559,343.680981595092,5.9,39.5139263803681,µg/m³,6.0,25.0,37,3,37.0
Los Angeles - N. Mai,2024-03-12 10:00:00+00:00,17.668711656441715,343.680981595092,5.5,35.75069529652352,µg/m³,8.0,23.0,34,3,34.0
Los Angeles - N. Mai,2024-03-12 11:00:00+00:00,11.779141104294482,343.680981595092,4.0,45.158773006134965,µg/m³,5.0,17.0,43,3,43.0
Los Angeles - N. Mai,2024-03-12 12:00:00+00:00,19.631901840490798,343.680981595092,6.6,31.987464212678937,µg/m³,8.0,28.0,30,3,30.0
Los Angeles - N. Mai,2024-03-12 13:00:00+00:00,15.705521472392638,343.680981595092,8.5,39.5139263803681,µg/m³,7.0,35.0,37,3,37.0
Los Angeles - N. Mai,2024-03-12 14:00:00+00:00,9.815950920245399,458.241308793456,6.9,48.92200408997955,µg/m³,4.0,29.0,46,5,46.0
Los Angeles - N. Mai,2024-03-12 15:00:00+00:00,35.33742331288343,343.680981595092,11.0,41.395541922290384,µg/m³,15.0,46.0,39,3,46.0
Los Angeles - N. Mai,2024-03-12 16:00:00+00:00,37.30061349693251,343.680981595092,9.0,35.75069529652352,µg/m³,16.0,38.0,34,3,38.0
Los Angeles - N. Mai,2024-03-12 17:00:00+00:00,39.263803680981596,458.241308793456,7.4,35.75069529652352,µg/m³,17.0,31.0,34,5,34.0
Los Angeles - N. Mai,2024-03-12 18:00:00+00:00,60.858895705521476,343.680981595092,11.0,22.579386503067482,µg/m³,26.0,46.0,21,3,46.0
Los Angeles - N. Mai,2024-03-12 19:00:00+00:00,68.7116564417178,343.680981595092,9.0,20.697770961145192,µg/m³,30.0,38.0,20,3,38.0
Los Angeles - N. Mai,2024-03-12 20:00:00+00:00,70.67484662576686,229.120654396728,6.7,22.579386503067482,µg/m³,31.0,28.0,21,2,31.0
Los Angeles - N. Mai,2024-03-12 21:00:00+00:00,80.49079754601227,229.120654396728,4.5,8.467269938650306,µg/m³,35.0,19.0,8,2,35.0
Los Angeles - N. Mai,2024-03-12 22:00:00+00:00,82.45398773006136,229.120654396728,4.0,6.585654396728017,µg/m³,36.0,17.0,6,2,36.0
Los Angeles - N. Mai,2024-03-12 23:00:00+00:00,80.49079754601227,229.120654396728,5.9,6.0211697341513295,µg/m³,35.0,25.0,6,2,35.0
Los Angeles - N. Mai,2024-03-13 00:00:00+00:00,78.52760736196319,229.120654396728,5.0,6.585654396728017,µg/m³,34.0,21.0,6,2,34.0
Los Angeles - N. Mai,2024-03-13 01:00:00+00:00,78.52760736196319,229.120654396728,3.7,7.150139059304704,µg/m³,34.0,15.0,7,2,34.0
Los Angeles - N. Mai,2024-03-13 02:00:00+00:00,68.7116564417178,229.120654396728,3.7,10.725208588957054,µg/m³,30.0,15.0,10,2,30.0
Los Angeles - N. Mai,2024-03-13 03:00:00+00:00,66.74846625766872,229.120654396728,6.4,15.241085889570552,µg/m³,29.0,27.0,14,2,29.0
Los Angeles - N. Mai,2024-03-13 04:00:00+00:00,62.82208588957055,229.120654396728,7.1,10.537047034764825,µg/m³,27.0,30.0,10,2,30.0
Los Angeles - N. Mai,2024-03-13 05:00:00+00:00,60.858895705521476,229.120654396728,6.6,13.359470347648262,µg/m³,26.0,28.0,13,2,28.0
Los Angeles - N. Mai,2024-03-13 06:00:00+00:00,58.895705521472394,229.120654396728,8.5,17.31086298568507,µg/m³,25.0,35.0,16,2,35.0
Los Angeles - N. Mai,2024-03-13 07:00:00+00:00,53.00613496932515,229.120654396728,6.9,20.697770961145192,µg/m³,23.0,29.0,20,2,29.0
Los Angeles - N. Mai,2024-03-13 08:00:00+00:00,56.932515337423325,229.120654396728,8.1,16.181893660531696,µg/m³,25.0,34.0,15,2,34.0
Los Angeles - N. Mai,2024-03-13 09:00:00+00:00,47.116564417177926,229.120654396728,5.7,24.461002044989776,µg/m³,20.0,24.0,23,2,24.0
Los Angeles - N. Mai,2024-03-13 10:00:00+00:00,39.263803680981596,343.680981595092,3.3,20.697770961145192,µg/m³,17.0,14.0,20,3,20.0
Los Angeles - N. Mai,2024-03-13 11:00:00+00:00,23.558282208588963,343.680981595092,6.2,33.86907975460122,µg/m³,10.0,26.0,32,3,32.0
Los Angeles - N. Mai,2024-03-13 12:00:00+00:00,7.852760736196319,458.241308793456,7.4,45.158773006134965,µg/m³,3.0,31.0,43,5,43.0
Los Angeles - N. Mai,2024-03-13 13:00:00+00:00,13.742331288343559,343.680981595092,5.9,39.5139263803681,µg/m³,6.0,25.0,37,3,37.0
Los Angeles - N. Mai,2024-03-13 14:00:00+00:00,3.9263803680981595,572.80163599182,8.8,48.92200408997955,µg/m³,2.0,37.0,46,6,46.0
Los Angeles - N. Mai,2024-03-13 15:00:00+00:00,11.779141104294482,572.80163599182,8.3,47.040388548057265,µg/m³,5.0,35.0,44,6,44.0
Los Angeles - N. Mai,2024-03-13 16:00:00+00:00,27.484662576687118,458.241308793456,8.1,39.5139263803681,µg/m³,12.0,34.0,37,5,37.0
Los Angeles - N. Mai,2024-03-13 17:00:00+00:00,49.079754601227,343.680981595092,5.5,22.579386503067482,µg/m³,21.0,23.0,21,3,23.0
Los Angeles - N. Mai,2024-03-13 18:00:00+00:00,54.969325153374236,343.680981595092,7.8,20.697770961145192,µg/m³,24.0,32.0,20,3,32.0
Los Angeles - N. Mai,2024-03-13 19:00:00+00:00,56.932515337423325,343.680981595092,7.6,22.579386503067482,µg/m³,25.0,32.0,21,3,32.0
Los Angeles - N. Mai,2024-03-13 20:00:00+00:00,64.78527607361963,343.680981595092,7.2,20.697770961145192,µg/m³,28.0,30.0,20,3,30.0
Los Angeles - N. Mai,2024-03-13 21:00:00+00:00,68.7116564417178,343.680981595092,6.4,24.461002044989776,µg/m³,30.0,27.0,23,3,30.0
Los Angeles - N. Mai,2024-03-13 22:00:00+00:00,80.49079754601227,229.120654396728,6.7,14.488439672801636,µg/m³,35.0,28.0,14,2,35.0
Los Angeles - N. Mai,2024-03-13 23:00:00+00:00,84.41717791411043,229.120654396728,6.4,10.160723926380369,µg/m³,37.0,27.0,10,2,37.0
Los Angeles - N. Mai,2024-03-14 00:00:00+00:00,82.45398773006136,229.120654396728,5.7,9.97256237218814,µg/m³,36.0,24.0,9,2,36.0
Los Angeles - N. Mai,2024-03-14 01:00:00+00:00,76.56441717791411,229.120654396728,5.7,15.052924335378323,µg/m³,33.0,24.0,14,2,33.0
Los Angeles - N. Mai,2024-03-14 02:00:00+00:00,68.7116564417178,229.120654396728,6.4,20.697770961145192,µg/m³,30.0,27.0,20,2,30.0
Los Angeles - N. Mai,2024-03-14 03:00:00+00:00,41.22699386503068,343.680981595092,9.0,43.277157464212685,µg/m³,18.0,38.0,41,3,41.0
Los Angeles - N. Mai,2024-03-14 04:00:00+00:00,27.484662576687118,458.241308793456,12.0,52.68523517382413,µg/m³,12.0,50.0,50,5,50.0
Los Angeles - N. Mai,2024-03-14 05:00:00+00:00,58.895705521472394,229.120654396728,7.4,22.579386503067482,µg/m³,25.0,31.0,21,2,31.0
Los Angeles - N. Mai,2024-03-14 06:00:00+00:00,51.04294478527608,229.120654396728,8.1,26.342617586912066,µg/m³,22.0,34.0,25,2,34.0
Los Angeles - N. Mai,2024-03-14 07:00:00+00:00,19.631901840490798,343.680981595092,11.0,45.158773006134965,µg/m³,8.0,46.0,43,3,46.0
Los Angeles - N. Mai,2024-03-14 08:00:00+00:00,15.705521472392638,458.241308793456,11.0,43.277157464212685,µg/m³,7.0,46.0,41,5,46.0
Los Angeles - N. Mai,2024-03-14 09:00:00+00:00,7.852760736196319,572.80163599182,10.0,48.92200408997955,µg/m³,3.0,42.0,46,6,46.0
Los Angeles - N. Mai,2024-03-14 10:00:00+00:00,9.815950920245399,458.241308793456,11.0,43.277157464212685,µg/m³,4.0,46.0,41,5,46.0
Los Angeles - N. Mai,2024-03-14 11:00:00+00:00,1.9631901840490797,458.241308793456,11.0,50.80361963190183,µg/m³,1.0,46.0,48,5,48.0
Los Angeles - N. Mai,2024-03-14 12:00:00+00:00,1.9631901840490797,572.80163599182,11.0,50.80361963190183,µg/m³,1.0,46.0,48,6,48.0
Los Angeles - N. Mai,2024-03-14 13:00:00+00:00,0.0,687.361963190184,9.7,50.80361963190183,µg/m³,0.0,40.0,48,7,48.0
Los Angeles - N. Mai,2024-03-14 14:00:00+00:00,0.0,1260.1635991820042,13.0,56.44846625766871,µg/m³,0.0,53.0,54,13,54.0
Los Angeles - N. Mai,2024-03-14 15:00:00+00:00,1.9631901840490797,1145.60327198364,14.0,60.21169734151329,µg/m³,1.0,55.0,58,11,58.0
Los Angeles - N. Mai,2024-03-14 16:00:00+00:00,21.595092024539877,687.361963190184,13.0,50.80361963190183,µg/m³,9.0,53.0,48,7,53.0
Los Angeles - N. Mai,2024-03-14 17:00:00+00:00,66.74846625766872,229.120654396728,7.4,22.579386503067482,µg/m³,29.0,31.0,21,2,31.0
Los Angeles - N. Mai,2024-03-14 18:00:00+00:00,82.45398773006136,114.560327198364,4.7,8.843593047034766,µg/m³,36.0,20.0,8,1,36.0
Los Angeles - N. Mai,2024-03-14 19:00:00+00:00,86.38036809815951,114.560327198364,4.5,5.4566850715746416,µg/m³,37.0,19.0,5,1,37.0
Los Angeles - N. Mai,2024-03-14 20:00:00+00:00,88.34355828220859,114.560327198364,2.3,2.4461002044989772,µg/m³,38.0,10.0,2,1,38.0
Los Angeles - N. Mai,2024-03-14 21:00:00+00:00,86.38036809815951,114.560327198364,0.8,3.95139263803681,µg/m³,37.0,3.0,4,1,37.0
Los Angeles - N. Mai,2024-03-14 22:00:00+00:00,88.34355828220859,114.560327198364,3.2,3.1987464212678938,µg/m³,38.0,13.0,3,1,38.0
Los Angeles - N. Mai,2024-03-14 23:00:00+00:00,84.41717791411043,114.560327198364,3.3,4.327715746421267,µg/m³,37.0,14.0,4,1,37.0
Los Angeles - N. Mai,2024-03-15 00:00:00+00:00,84.41717791411043,114.560327198364,4.1,3.575069529652352,µg/m³,37.0,17.0,3,1,37.0
Los Angeles - N. Mai,2024-03-15 01:00:00+00:00,82.45398773006136,114.560327198364,5.3,3.763231083844581,µg/m³,36.0,22.0,4,1,36.0
Los Angeles - N. Mai,2024-03-15 02:00:00+00:00,82.45398773006136,229.120654396728,9.8,5.4566850715746416,µg/m³,36.0,41.0,5,2,41.0
Los Angeles - N. Mai,2024-03-15 03:00:00+00:00,76.56441717791411,229.120654396728,8.1,9.219916155419222,µg/m³,33.0,34.0,9,2,34.0
Los Angeles - N. Mai,2024-03-15 04:00:00+00:00,60.858895705521476,458.241308793456,7.9,20.697770961145192,µg/m³,26.0,33.0,20,5,33.0
Los Angeles - N. Mai,2024-03-15 05:00:00+00:00,53.00613496932515,343.680981595092,9.1,28.224233128834356,µg/m³,23.0,38.0,27,3,38.0
Los Angeles - N. Mai,2024-03-15 07:00:00+00:00,66.74846625766872,229.120654396728,4.8,11.289693251533741,µg/m³,29.0,20.0,11,2,29.0
Los Angeles - N. Mai,2024-03-15 08:00:00+00:00,31.411042944785276,343.680981595092,8.1,47.040388548057265,µg/m³,14.0,34.0,44,3,44.0
Los Angeles - N. Mai,2024-03-15 09:00:00+00:00,33.37423312883436,343.680981595092,6.5,35.75069529652352,µg/m³,14.0,27.0,34,3,34.0
Los Angeles - N. Mai,2024-03-15 10:00:00+00:00,9.815950920245399,458.241308793456,8.1,62.09331288343559,µg/m³,4.0,34.0,60,5,60.0
