,location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
105,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T21:00:00+00:00,2024-04-05T17:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
106,7570,Toronto Downtown,no2,0.01,ppm,2024-04-05T22:00:00+00:00,2024-04-05T18:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
107,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T23:00:00+00:00,2024-04-05T19:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
108,7570,Toronto Downtown,no2,0.012,ppm,2024-04-06T00:00:00+00:00,2024-04-05T20:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
109,7570,Toronto Downtown,no2,0.013,ppm,2024-04-06T01:00:00+00:00,2024-04-05T21:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
110,7570,Toronto Downtown,no2,0.013,ppm,2024-04-06T02:00:00+00:00,2024-04-05T22:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
111,7570,Toronto Downtown,no2,0.012,ppm,2024-04-06T03:00:00+00:00,2024-04-05T23:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
112,7570,Toronto Downtown,no2,0.012,ppm,2024-04-06T04:00:00+00:00,2024-04-06T00:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
113,7570,Toronto Downtown,no2,0.016,ppm,2024-04-06T05:00:00+00:00,2024-04-06T01:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
114,7570,Toronto Downtown,no2,0.014,ppm,2024-04-06T08:00:00+00:00,2024-04-06T04:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
115,7570,Toronto Downtown,no2,0.012,ppm,2024-04-06T09:00:00+00:00,2024-04-06T05:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
116,7570,Toronto Downtown,no2,0.014,ppm,2024-04-06T10:00:00+00:00,2024-04-06T06:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
117,7570,Toronto Downtown,no2,0.017,ppm,2024-04-06T11:00:00+00:00,2024-04-06T07:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
118,7570,Toronto Downtown,no2,0.018,ppm,2024-04-06T12:00:00+00:00,2024-04-06T08:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
119,7570,Toronto Downtown,no2,0.016,ppm,2024-04-06T13:00:00+00:00,2024-04-06T09:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
120,7570,Toronto Downtown,no2,0.012,ppm,2024-04-06T14:00:00+00:00,2024-04-06T10:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
121,7570,Toronto Downtown,no2,0.01,ppm,2024-04-06T15:00:00+00:00,2024-04-06T11:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
122,7570,Toronto Downtown,no2,0.008,ppm,2024-04-06T16:00:00+00:00,2024-04-06T12:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
123,7570,Toronto Downtown,no2,0.007,ppm,2024-04-06T17:00:00+00:00,2024-04-06T13:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
124,7570,Toronto Downtown,no2,0.006,ppm,2024-04-06T18:00:00+00:00,2024-04-06T14:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
125,7570,Toronto Downtown,no2,0.006,ppm,2024-04-06T19:00:00+00:00,2024-04-06T15:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
126,7570,Toronto Downtown,no2,0.006,ppm,2024-04-06T20:00:00+00:00,2024-04-06T16:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
127,7570,Toronto Downtown,no2,0.01,ppm,2024-04-06T21:00:00+00:00,2024-04-06T17:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
128,7570,Toronto Downtown,no2,0.006,ppm,2024-04-06T22:00:00+00:00,2024-04-06T18:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
129,7570,Toronto Downtown,no2,0.007,ppm,2024-04-06T23:00:00+00:00,2024-04-06T19:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
130,7570,Toronto Downtown,no2,0.01,ppm,2024-04-07T00:00:00+00:00,2024-04-06T20:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
131,7570,Toronto Downtown,no2,0.01,ppm,2024-04-07T01:00:00+00:00,2024-04-06T21:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
132,7570,Toronto Downtown,no2,0.018,ppm,2024-04-07T02:00:00+00:00,2024-04-06T22:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
133,7570,Toronto Downtown,no2,0.017,ppm,2024-04-07T03:00:00+00:00,2024-04-06T23:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
